ModelName,Response,Corr,Trial,CorrRes,Duration,Feedback
dm_nfnet_f5,2,0,19,1,1000,True
dm_nfnet_f5,3,1,20,3,750,True
dm_nfnet_f5,1,1,21,1,750,True
dm_nfnet_f5,1,0,22,3,750,True
dm_nfnet_f5,1,1,23,1,750,True
dm_nfnet_f5,1,1,24,1,750,True
dm_nfnet_f5,2,1,25,2,750,True
dm_nfnet_f5,2,1,26,2,750,True
dm_nfnet_f5,2,1,27,2,750,True
dm_nfnet_f5,1,1,28,1,750,True
dm_nfnet_f5,1,1,29,1,750,True
dm_nfnet_f5,2,1,30,2,750,True
dm_nfnet_f5,3,1,31,3,750,True
dm_nfnet_f5,3,0,32,1,750,True
dm_nfnet_f5,1,1,33,1,750,True
dm_nfnet_f5,2,1,34,2,750,True
dm_nfnet_f5,1,1,35,1,750,True
dm_nfnet_f5,3,1,36,3,750,True
dm_nfnet_f5,1,0,37,3,1000,True
dm_nfnet_f5,1,1,38,1,1000,True
dm_nfnet_f5,2,1,39,2,1000,True
dm_nfnet_f5,2,1,40,2,1500,True
dm_nfnet_f5,2,1,41,2,1500,True
dm_nfnet_f5,1,1,42,1,3000,True
dm_nfnet_f5,1,1,43,1,3000,True
dm_nfnet_f5,3,1,44,3,3000,True
dm_nfnet_f5,1,0,45,3,4000,True
dm_nfnet_f6,3,1,1,3,1500,True
dm_nfnet_f6,1,1,2,1,1500,True
dm_nfnet_f6,2,1,3,2,1500,True
dm_nfnet_f6,2,1,4,2,1500,True
dm_nfnet_f6,3,1,5,3,1500,True
dm_nfnet_f6,2,1,6,2,1500,True
dm_nfnet_f6,3,1,7,3,1500,True
dm_nfnet_f6,2,1,8,2,1500,True
dm_nfnet_f6,2,1,9,2,1500,True
dm_nfnet_f6,1,1,10,1,1500,True
dm_nfnet_f6,1,1,11,1,1500,True
dm_nfnet_f6,2,1,12,2,1500,True
dm_nfnet_f6,3,1,13,3,1000,True
dm_nfnet_f6,1,1,14,1,1000,True
dm_nfnet_f6,2,1,15,2,1000,True
dm_nfnet_f6,3,1,16,3,1000,True
dm_nfnet_f6,1,1,17,1,1000,True
dm_nfnet_f6,2,1,18,2,1000,True
dm_nfnet_f6,1,1,19,1,1000,True
dm_nfnet_f6,3,1,20,3,750,True
dm_nfnet_f6,1,1,21,1,750,True
dm_nfnet_f6,1,0,22,3,750,True
dm_nfnet_f6,1,1,23,1,750,True
dm_nfnet_f6,1,1,24,1,750,True
dm_nfnet_f6,2,1,25,2,750,True
dm_nfnet_f6,2,1,26,2,750,True
dm_nfnet_f6,2,1,27,2,750,True
dm_nfnet_f6,1,1,28,1,750,True
dm_nfnet_f6,1,1,29,1,750,True
dm_nfnet_f6,2,1,30,2,750,True
dm_nfnet_f6,3,1,31,3,750,True
dm_nfnet_f6,1,1,32,1,750,True
dm_nfnet_f6,1,1,33,1,750,True
dm_nfnet_f6,2,1,34,2,750,True
dm_nfnet_f6,1,1,35,1,750,True
dm_nfnet_f6,3,1,36,3,750,True
dm_nfnet_f6,3,1,37,3,1000,True
dm_nfnet_f6,1,1,38,1,1000,True
dm_nfnet_f6,2,1,39,2,1000,True
dm_nfnet_f6,2,1,40,2,1500,True
dm_nfnet_f6,2,1,41,2,1500,True
dm_nfnet_f6,1,1,42,1,3000,True
dm_nfnet_f6,1,1,43,1,3000,True
dm_nfnet_f6,3,1,44,3,3000,True
dm_nfnet_f6,1,0,45,3,4000,True
dpn68,3,1,1,3,1500,True
dpn68,1,1,2,1,1500,True
dpn68,1,0,3,2,1500,True
dpn68,2,1,4,2,1500,True
dpn68,1,0,5,3,1500,True
dpn68,2,1,6,2,1500,True
dpn68,3,1,7,3,1500,True
dpn68,2,1,8,2,1500,True
dpn68,2,1,9,2,1500,True
dpn68,1,1,10,1,1500,True
dpn68,1,1,11,1,1500,True
dpn68,2,1,12,2,1500,True
dpn68,3,1,13,3,1000,True
dpn68,1,1,14,1,1000,True
dpn68,2,1,15,2,1000,True
dpn68,2,0,16,3,1000,True
dpn68,1,1,17,1,1000,True
dpn68,2,1,18,2,1000,True
dpn68,2,0,19,1,1000,True
dpn68,3,1,20,3,750,True
dpn68,1,1,21,1,750,True
dpn68,1,0,22,3,750,True
dpn68,1,1,23,1,750,True
dpn68,1,1,24,1,750,True
dpn68,2,1,25,2,750,True
dpn68,2,1,26,2,750,True
dpn68,2,1,27,2,750,True
dpn68,1,1,28,1,750,True
dpn68,1,1,29,1,750,True
dpn68,2,1,30,2,750,True
dpn68,3,1,31,3,750,True
dpn68,1,1,32,1,750,True
dpn68,1,1,33,1,750,True
dpn68,2,1,34,2,750,True
dpn68,1,1,35,1,750,True
dpn68,3,1,36,3,750,True
dpn68,2,0,37,3,1000,True
dpn68,1,1,38,1,1000,True
dpn68,2,1,39,2,1000,True
dpn68,2,1,40,2,1500,True
dpn68,2,1,41,2,1500,True
dpn68,2,0,42,1,3000,True
dpn68,1,1,43,1,3000,True
dpn68,3,1,44,3,3000,True
dpn68,1,0,45,3,4000,True
dpn68b,3,1,1,3,1500,True
dpn68b,1,1,2,1,1500,True
dpn68b,3,0,3,2,1500,True
dpn68b,3,0,4,2,1500,True
dpn68b,3,1,5,3,1500,True
dpn68b,2,1,6,2,1500,True
dpn68b,3,1,7,3,1500,True
dpn68b,2,1,8,2,1500,True
dpn68b,2,1,9,2,1500,True
dpn68b,1,1,10,1,1500,True
dpn68b,1,1,11,1,1500,True
dpn68b,2,1,12,2,1500,True
dpn68b,3,1,13,3,1000,True
dpn68b,1,1,14,1,1000,True
dpn68b,2,1,15,2,1000,True
dpn68b,2,0,16,3,1000,True
dpn68b,1,1,17,1,1000,True
dpn68b,3,0,18,2,1000,True
dpn68b,3,0,19,1,1000,True
dpn68b,3,1,20,3,750,True
dpn68b,1,1,21,1,750,True
dpn68b,3,1,22,3,750,True
dpn68b,1,1,23,1,750,True
dpn68b,1,1,24,1,750,True
dpn68b,2,1,25,2,750,True
dpn68b,2,1,26,2,750,True
dpn68b,2,1,27,2,750,True
dpn68b,1,1,28,1,750,True
dpn68b,1,1,29,1,750,True
dpn68b,2,1,30,2,750,True
dpn68b,3,1,31,3,750,True
dpn68b,2,0,32,1,750,True
dpn68b,1,1,33,1,750,True
dpn68b,2,1,34,2,750,True
dpn68b,1,1,35,1,750,True
dpn68b,3,1,36,3,750,True
dpn68b,3,1,37,3,1000,True
dpn68b,1,1,38,1,1000,True
dpn68b,2,1,39,2,1000,True
dpn68b,1,0,40,2,1500,True
dpn68b,2,1,41,2,1500,True
dpn68b,1,1,42,1,3000,True
dpn68b,3,0,43,1,3000,True
dpn68b,1,0,44,3,3000,True
dpn68b,1,0,45,3,4000,True
dpn92,3,1,1,3,1500,True
dpn92,1,1,2,1,1500,True
dpn92,2,1,3,2,1500,True
dpn92,2,1,4,2,1500,True
dpn92,3,1,5,3,1500,True
dpn92,2,1,6,2,1500,True
dpn92,3,1,7,3,1500,True
dpn92,2,1,8,2,1500,True
dpn92,3,0,9,2,1500,True
dpn92,1,1,10,1,1500,True
dpn92,1,1,11,1,1500,True
dpn92,2,1,12,2,1500,True
dpn92,3,1,13,3,1000,True
dpn92,1,1,14,1,1000,True
dpn92,2,1,15,2,1000,True
dpn92,2,0,16,3,1000,True
dpn92,1,1,17,1,1000,True
dpn92,2,1,18,2,1000,True
dpn92,2,0,19,1,1000,True
dpn92,3,1,20,3,750,True
dpn92,1,1,21,1,750,True
dpn92,3,1,22,3,750,True
dpn92,1,1,23,1,750,True
dpn92,1,1,24,1,750,True
dpn92,2,1,25,2,750,True
dpn92,2,1,26,2,750,True
dpn92,2,1,27,2,750,True
dpn92,1,1,28,1,750,True
dpn92,1,1,29,1,750,True
dpn92,2,1,30,2,750,True
dpn92,3,1,31,3,750,True
dpn92,1,1,32,1,750,True
dpn92,1,1,33,1,750,True
dpn92,2,1,34,2,750,True
dpn92,1,1,35,1,750,True
dpn92,3,1,36,3,750,True
dpn92,3,1,37,3,1000,True
dpn92,1,1,38,1,1000,True
dpn92,2,1,39,2,1000,True
dpn92,2,1,40,2,1500,True
dpn92,2,1,41,2,1500,True
dpn92,1,1,42,1,3000,True
dpn92,3,0,43,1,3000,True
dpn92,3,1,44,3,3000,True
dpn92,1,0,45,3,4000,True
dpn98,3,1,1,3,1500,True
dpn98,1,1,2,1,1500,True
dpn98,2,1,3,2,1500,True
dpn98,2,1,4,2,1500,True
dpn98,3,1,5,3,1500,True
dpn98,2,1,6,2,1500,True
dpn98,3,1,7,3,1500,True
dpn98,2,1,8,2,1500,True
dpn98,2,1,9,2,1500,True
dpn98,1,1,10,1,1500,True
dpn98,1,1,11,1,1500,True
dpn98,2,1,12,2,1500,True
dpn98,1,0,13,3,1000,True
dpn98,1,1,14,1,1000,True
dpn98,2,1,15,2,1000,True
dpn98,3,1,16,3,1000,True
dpn98,1,1,17,1,1000,True
dpn98,2,1,18,2,1000,True
dpn98,2,0,19,1,1000,True
dpn98,2,0,20,3,750,True
dpn98,1,1,21,1,750,True
dpn98,1,0,22,3,750,True
dpn98,1,1,23,1,750,True
dpn98,1,1,24,1,750,True
dpn98,2,1,25,2,750,True
dpn98,2,1,26,2,750,True
dpn98,2,1,27,2,750,True
dpn98,1,1,28,1,750,True
dpn98,1,1,29,1,750,True
dpn98,2,1,30,2,750,True
dpn98,2,0,31,3,750,True
dpn98,2,0,32,1,750,True
dpn98,1,1,33,1,750,True
dpn98,2,1,34,2,750,True
dpn98,1,1,35,1,750,True
dpn98,3,1,36,3,750,True
dpn98,3,1,37,3,1000,True
dpn98,1,1,38,1,1000,True
dpn98,2,1,39,2,1000,True
dpn98,2,1,40,2,1500,True
dpn98,2,1,41,2,1500,True
dpn98,1,1,42,1,3000,True
dpn98,3,0,43,1,3000,True
dpn98,1,0,44,3,3000,True
dpn98,1,0,45,3,4000,True
dpn107,3,1,1,3,1500,True
dpn107,1,1,2,1,1500,True
dpn107,2,1,3,2,1500,True
dpn107,2,1,4,2,1500,True
dpn107,3,1,5,3,1500,True
dpn107,2,1,6,2,1500,True
dpn107,3,1,7,3,1500,True
dpn107,2,1,8,2,1500,True
dpn107,2,1,9,2,1500,True
dpn107,1,1,10,1,1500,True
dpn107,1,1,11,1,1500,True
dpn107,2,1,12,2,1500,True
dpn107,1,0,13,3,1000,True
dpn107,1,1,14,1,1000,True
dpn107,2,1,15,2,1000,True
dpn107,3,1,16,3,1000,True
dpn107,1,1,17,1,1000,True
dpn107,2,1,18,2,1000,True
dpn107,2,0,19,1,1000,True
dpn107,2,0,20,3,750,True
dpn107,1,1,21,1,750,True
dpn107,1,0,22,3,750,True
dpn107,1,1,23,1,750,True
dpn107,1,1,24,1,750,True
dpn107,2,1,25,2,750,True
dpn107,2,1,26,2,750,True
dpn107,2,1,27,2,750,True
dpn107,1,1,28,1,750,True
dpn107,1,1,29,1,750,True
dpn107,2,1,30,2,750,True
dpn107,3,1,31,3,750,True
dpn107,1,1,32,1,750,True
dpn107,1,1,33,1,750,True
dpn107,2,1,34,2,750,True
dpn107,1,1,35,1,750,True
dpn107,3,1,36,3,750,True
dpn107,1,0,37,3,1000,True
dpn107,2,0,38,1,1000,True
dpn107,2,1,39,2,1000,True
dpn107,2,1,40,2,1500,True
dpn107,2,1,41,2,1500,True
dpn107,1,1,42,1,3000,True
dpn107,3,0,43,1,3000,True
dpn107,3,1,44,3,3000,True
dpn107,1,0,45,3,4000,True
dpn131,3,1,1,3,1500,True
dpn131,1,1,2,1,1500,True
dpn131,2,1,3,2,1500,True
dpn131,2,1,4,2,1500,True
dpn131,3,1,5,3,1500,True
dpn131,2,1,6,2,1500,True
dpn131,3,1,7,3,1500,True
dpn131,2,1,8,2,1500,True
dpn131,2,1,9,2,1500,True
dpn131,1,1,10,1,1500,True
dpn131,1,1,11,1,1500,True
dpn131,2,1,12,2,1500,True
dpn131,1,0,13,3,1000,True
dpn131,1,1,14,1,1000,True
dpn131,2,1,15,2,1000,True
dpn131,3,1,16,3,1000,True
dpn131,1,1,17,1,1000,True
dpn131,3,0,18,2,1000,True
dpn131,2,0,19,1,1000,True
dpn131,3,1,20,3,750,True
dpn131,1,1,21,1,750,True
dpn131,3,1,22,3,750,True
dpn131,1,1,23,1,750,True
dpn131,1,1,24,1,750,True
dpn131,2,1,25,2,750,True
dpn131,2,1,26,2,750,True
dpn131,2,1,27,2,750,True
dpn131,1,1,28,1,750,True
dpn131,1,1,29,1,750,True
dpn131,2,1,30,2,750,True
dpn131,3,1,31,3,750,True
dpn131,2,0,32,1,750,True
dpn131,1,1,33,1,750,True
dpn131,2,1,34,2,750,True
dpn131,1,1,35,1,750,True
dpn131,3,1,36,3,750,True
dpn131,1,0,37,3,1000,True
dpn131,1,1,38,1,1000,True
dpn131,2,1,39,2,1000,True
dpn131,2,1,40,2,1500,True
dpn131,2,1,41,2,1500,True
dpn131,1,1,42,1,3000,True
dpn131,3,0,43,1,3000,True
dpn131,3,1,44,3,3000,True
dpn131,1,0,45,3,4000,True
eca_botnext26ts_256,3,1,1,3,1500,True
eca_botnext26ts_256,1,1,2,1,1500,True
eca_botnext26ts_256,2,1,3,2,1500,True
eca_botnext26ts_256,2,1,4,2,1500,True
eca_botnext26ts_256,3,1,5,3,1500,True
eca_botnext26ts_256,2,1,6,2,1500,True
eca_botnext26ts_256,3,1,7,3,1500,True
eca_botnext26ts_256,2,1,8,2,1500,True
eca_botnext26ts_256,1,0,9,2,1500,True
eca_botnext26ts_256,1,1,10,1,1500,True
eca_botnext26ts_256,1,1,11,1,1500,True
eca_botnext26ts_256,2,1,12,2,1500,True
eca_botnext26ts_256,3,1,13,3,1000,True
eca_botnext26ts_256,1,1,14,1,1000,True
eca_botnext26ts_256,2,1,15,2,1000,True
eca_botnext26ts_256,2,0,16,3,1000,True
eca_botnext26ts_256,1,1,17,1,1000,True
eca_botnext26ts_256,3,0,18,2,1000,True
eca_botnext26ts_256,1,1,19,1,1000,True
eca_botnext26ts_256,3,1,20,3,750,True
eca_botnext26ts_256,1,1,21,1,750,True
eca_botnext26ts_256,1,0,22,3,750,True
eca_botnext26ts_256,1,1,23,1,750,True
eca_botnext26ts_256,1,1,24,1,750,True
eca_botnext26ts_256,2,1,25,2,750,True
eca_botnext26ts_256,2,1,26,2,750,True
eca_botnext26ts_256,2,1,27,2,750,True
eca_botnext26ts_256,1,1,28,1,750,True
eca_botnext26ts_256,1,1,29,1,750,True
eca_botnext26ts_256,2,1,30,2,750,True
eca_botnext26ts_256,3,1,31,3,750,True
eca_botnext26ts_256,1,1,32,1,750,True
eca_botnext26ts_256,1,1,33,1,750,True
eca_botnext26ts_256,2,1,34,2,750,True
eca_botnext26ts_256,1,1,35,1,750,True
eca_botnext26ts_256,3,1,36,3,750,True
eca_botnext26ts_256,1,0,37,3,1000,True
eca_botnext26ts_256,1,1,38,1,1000,True
eca_botnext26ts_256,2,1,39,2,1000,True
eca_botnext26ts_256,1,0,40,2,1500,True
eca_botnext26ts_256,2,1,41,2,1500,True
eca_botnext26ts_256,1,1,42,1,3000,True
eca_botnext26ts_256,1,1,43,1,3000,True
eca_botnext26ts_256,1,0,44,3,3000,True
eca_botnext26ts_256,1,0,45,3,4000,True
eca_halonext26ts,3,1,1,3,1500,True
eca_halonext26ts,1,1,2,1,1500,True
eca_halonext26ts,2,1,3,2,1500,True
eca_halonext26ts,2,1,4,2,1500,True
eca_halonext26ts,3,1,5,3,1500,True
eca_halonext26ts,2,1,6,2,1500,True
eca_halonext26ts,3,1,7,3,1500,True
eca_halonext26ts,2,1,8,2,1500,True
eca_halonext26ts,2,1,9,2,1500,True
eca_halonext26ts,2,0,10,1,1500,True
eca_halonext26ts,1,1,11,1,1500,True
eca_halonext26ts,2,1,12,2,1500,True
eca_halonext26ts,3,1,13,3,1000,True
eca_halonext26ts,1,1,14,1,1000,True
eca_halonext26ts,2,1,15,2,1000,True
eca_halonext26ts,2,0,16,3,1000,True
eca_halonext26ts,1,1,17,1,1000,True
eca_halonext26ts,2,1,18,2,1000,True
eca_halonext26ts,1,1,19,1,1000,True
eca_halonext26ts,3,1,20,3,750,True
eca_halonext26ts,1,1,21,1,750,True
eca_halonext26ts,3,1,22,3,750,True
eca_halonext26ts,1,1,23,1,750,True
eca_halonext26ts,1,1,24,1,750,True
eca_halonext26ts,2,1,25,2,750,True
eca_halonext26ts,2,1,26,2,750,True
eca_halonext26ts,2,1,27,2,750,True
eca_halonext26ts,1,1,28,1,750,True
eca_halonext26ts,1,1,29,1,750,True
eca_halonext26ts,2,1,30,2,750,True
eca_halonext26ts,3,1,31,3,750,True
eca_halonext26ts,2,0,32,1,750,True
eca_halonext26ts,1,1,33,1,750,True
eca_halonext26ts,2,1,34,2,750,True
eca_halonext26ts,1,1,35,1,750,True
eca_halonext26ts,3,1,36,3,750,True
eca_halonext26ts,3,1,37,3,1000,True
eca_halonext26ts,2,0,38,1,1000,True
eca_halonext26ts,2,1,39,2,1000,True
eca_halonext26ts,2,1,40,2,1500,True
eca_halonext26ts,2,1,41,2,1500,True
eca_halonext26ts,1,1,42,1,3000,True
eca_halonext26ts,1,1,43,1,3000,True
eca_halonext26ts,1,0,44,3,3000,True
eca_halonext26ts,1,0,45,3,4000,True
eca_nfnet_l0,3,1,1,3,1500,True
eca_nfnet_l0,1,1,2,1,1500,True
eca_nfnet_l0,2,1,3,2,1500,True
eca_nfnet_l0,2,1,4,2,1500,True
eca_nfnet_l0,3,1,5,3,1500,True
eca_nfnet_l0,2,1,6,2,1500,True
eca_nfnet_l0,3,1,7,3,1500,True
eca_nfnet_l0,2,1,8,2,1500,True
eca_nfnet_l0,2,1,9,2,1500,True
eca_nfnet_l0,1,1,10,1,1500,True
eca_nfnet_l0,1,1,11,1,1500,True
eca_nfnet_l0,2,1,12,2,1500,True
eca_nfnet_l0,3,1,13,3,1000,True
eca_nfnet_l0,1,1,14,1,1000,True
eca_nfnet_l0,2,1,15,2,1000,True
eca_nfnet_l0,1,0,16,3,1000,True
eca_nfnet_l0,1,1,17,1,1000,True
eca_nfnet_l0,2,1,18,2,1000,True
eca_nfnet_l0,2,0,19,1,1000,True
eca_nfnet_l0,3,1,20,3,750,True
eca_nfnet_l0,1,1,21,1,750,True
eca_nfnet_l0,3,1,22,3,750,True
eca_nfnet_l0,1,1,23,1,750,True
eca_nfnet_l0,1,1,24,1,750,True
eca_nfnet_l0,2,1,25,2,750,True
eca_nfnet_l0,2,1,26,2,750,True
eca_nfnet_l0,2,1,27,2,750,True
eca_nfnet_l0,1,1,28,1,750,True
eca_nfnet_l0,1,1,29,1,750,True
eca_nfnet_l0,2,1,30,2,750,True
eca_nfnet_l0,3,1,31,3,750,True
eca_nfnet_l0,2,0,32,1,750,True
eca_nfnet_l0,1,1,33,1,750,True
eca_nfnet_l0,2,1,34,2,750,True
eca_nfnet_l0,1,1,35,1,750,True
eca_nfnet_l0,3,1,36,3,750,True
eca_nfnet_l0,3,1,37,3,1000,True
eca_nfnet_l0,1,1,38,1,1000,True
eca_nfnet_l0,2,1,39,2,1000,True
eca_nfnet_l0,2,1,40,2,1500,True
eca_nfnet_l0,2,1,41,2,1500,True
eca_nfnet_l0,1,1,42,1,3000,True
eca_nfnet_l0,1,1,43,1,3000,True
eca_nfnet_l0,1,0,44,3,3000,True
eca_nfnet_l0,1,0,45,3,4000,True
eca_nfnet_l1,3,1,1,3,1500,True
eca_nfnet_l1,1,1,2,1,1500,True
eca_nfnet_l1,2,1,3,2,1500,True
eca_nfnet_l1,2,1,4,2,1500,True
eca_nfnet_l1,3,1,5,3,1500,True
eca_nfnet_l1,2,1,6,2,1500,True
eca_nfnet_l1,3,1,7,3,1500,True
eca_nfnet_l1,2,1,8,2,1500,True
eca_nfnet_l1,2,1,9,2,1500,True
eca_nfnet_l1,1,1,10,1,1500,True
eca_nfnet_l1,1,1,11,1,1500,True
eca_nfnet_l1,2,1,12,2,1500,True
eca_nfnet_l1,2,0,13,3,1000,True
eca_nfnet_l1,1,1,14,1,1000,True
eca_nfnet_l1,2,1,15,2,1000,True
eca_nfnet_l1,3,1,16,3,1000,True
eca_nfnet_l1,1,1,17,1,1000,True
eca_nfnet_l1,2,1,18,2,1000,True
eca_nfnet_l1,2,0,19,1,1000,True
eca_nfnet_l1,3,1,20,3,750,True
eca_nfnet_l1,3,0,21,1,750,True
eca_nfnet_l1,3,1,22,3,750,True
eca_nfnet_l1,1,1,23,1,750,True
eca_nfnet_l1,1,1,24,1,750,True
eca_nfnet_l1,2,1,25,2,750,True
eca_nfnet_l1,2,1,26,2,750,True
eca_nfnet_l1,2,1,27,2,750,True
eca_nfnet_l1,1,1,28,1,750,True
eca_nfnet_l1,1,1,29,1,750,True
eca_nfnet_l1,2,1,30,2,750,True
eca_nfnet_l1,3,1,31,3,750,True
eca_nfnet_l1,1,1,32,1,750,True
eca_nfnet_l1,1,1,33,1,750,True
eca_nfnet_l1,2,1,34,2,750,True
eca_nfnet_l1,1,1,35,1,750,True
eca_nfnet_l1,3,1,36,3,750,True
eca_nfnet_l1,3,1,37,3,1000,True
eca_nfnet_l1,1,1,38,1,1000,True
eca_nfnet_l1,2,1,39,2,1000,True
eca_nfnet_l1,2,1,40,2,1500,True
eca_nfnet_l1,2,1,41,2,1500,True
eca_nfnet_l1,1,1,42,1,3000,True
eca_nfnet_l1,1,1,43,1,3000,True
eca_nfnet_l1,1,0,44,3,3000,True
eca_nfnet_l1,1,0,45,3,4000,True
eca_nfnet_l2,3,1,1,3,1500,True
eca_nfnet_l2,1,1,2,1,1500,True
eca_nfnet_l2,2,1,3,2,1500,True
eca_nfnet_l2,2,1,4,2,1500,True
eca_nfnet_l2,3,1,5,3,1500,True
eca_nfnet_l2,2,1,6,2,1500,True
eca_nfnet_l2,3,1,7,3,1500,True
eca_nfnet_l2,2,1,8,2,1500,True
eca_nfnet_l2,2,1,9,2,1500,True
eca_nfnet_l2,1,1,10,1,1500,True
eca_nfnet_l2,1,1,11,1,1500,True
eca_nfnet_l2,2,1,12,2,1500,True
eca_nfnet_l2,3,1,13,3,1000,True
eca_nfnet_l2,1,1,14,1,1000,True
eca_nfnet_l2,2,1,15,2,1000,True
eca_nfnet_l2,3,1,16,3,1000,True
eca_nfnet_l2,1,1,17,1,1000,True
eca_nfnet_l2,3,0,18,2,1000,True
eca_nfnet_l2,3,0,19,1,1000,True
eca_nfnet_l2,3,1,20,3,750,True
eca_nfnet_l2,1,1,21,1,750,True
eca_nfnet_l2,1,0,22,3,750,True
eca_nfnet_l2,1,1,23,1,750,True
eca_nfnet_l2,1,1,24,1,750,True
eca_nfnet_l2,2,1,25,2,750,True
eca_nfnet_l2,2,1,26,2,750,True
eca_nfnet_l2,2,1,27,2,750,True
eca_nfnet_l2,1,1,28,1,750,True
eca_nfnet_l2,1,1,29,1,750,True
eca_nfnet_l2,2,1,30,2,750,True
eca_nfnet_l2,3,1,31,3,750,True
eca_nfnet_l2,1,1,32,1,750,True
eca_nfnet_l2,1,1,33,1,750,True
eca_nfnet_l2,2,1,34,2,750,True
eca_nfnet_l2,1,1,35,1,750,True
eca_nfnet_l2,3,1,36,3,750,True
eca_nfnet_l2,3,1,37,3,1000,True
eca_nfnet_l2,1,1,38,1,1000,True
eca_nfnet_l2,2,1,39,2,1000,True
eca_nfnet_l2,2,1,40,2,1500,True
eca_nfnet_l2,2,1,41,2,1500,True
eca_nfnet_l2,2,0,42,1,3000,True
eca_nfnet_l2,2,0,43,1,3000,True
eca_nfnet_l2,3,1,44,3,3000,True
eca_nfnet_l2,1,0,45,3,4000,True
eca_resnet33ts,3,1,1,3,1500,True
eca_resnet33ts,1,1,2,1,1500,True
eca_resnet33ts,2,1,3,2,1500,True
eca_resnet33ts,2,1,4,2,1500,True
eca_resnet33ts,3,1,5,3,1500,True
eca_resnet33ts,2,1,6,2,1500,True
eca_resnet33ts,3,1,7,3,1500,True
eca_resnet33ts,2,1,8,2,1500,True
eca_resnet33ts,2,1,9,2,1500,True
eca_resnet33ts,1,1,10,1,1500,True
eca_resnet33ts,1,1,11,1,1500,True
eca_resnet33ts,2,1,12,2,1500,True
eca_resnet33ts,3,1,13,3,1000,True
eca_resnet33ts,1,1,14,1,1000,True
eca_resnet33ts,2,1,15,2,1000,True
eca_resnet33ts,3,1,16,3,1000,True
eca_resnet33ts,1,1,17,1,1000,True
eca_resnet33ts,2,1,18,2,1000,True
eca_resnet33ts,1,1,19,1,1000,True
eca_resnet33ts,3,1,20,3,750,True
eca_resnet33ts,1,1,21,1,750,True
eca_resnet33ts,3,1,22,3,750,True
eca_resnet33ts,1,1,23,1,750,True
eca_resnet33ts,1,1,24,1,750,True
eca_resnet33ts,2,1,25,2,750,True
eca_resnet33ts,2,1,26,2,750,True
eca_resnet33ts,2,1,27,2,750,True
eca_resnet33ts,1,1,28,1,750,True
eca_resnet33ts,1,1,29,1,750,True
eca_resnet33ts,2,1,30,2,750,True
eca_resnet33ts,3,1,31,3,750,True
eca_resnet33ts,2,0,32,1,750,True
eca_resnet33ts,1,1,33,1,750,True
eca_resnet33ts,2,1,34,2,750,True
eca_resnet33ts,1,1,35,1,750,True
eca_resnet33ts,3,1,36,3,750,True
eca_resnet33ts,3,1,37,3,1000,True
eca_resnet33ts,1,1,38,1,1000,True
eca_resnet33ts,2,1,39,2,1000,True
eca_resnet33ts,2,1,40,2,1500,True
eca_resnet33ts,2,1,41,2,1500,True
eca_resnet33ts,1,1,42,1,3000,True
eca_resnet33ts,3,0,43,1,3000,True
eca_resnet33ts,3,1,44,3,3000,True
eca_resnet33ts,1,0,45,3,4000,True
eca_resnext26ts,3,1,1,3,1500,True
eca_resnext26ts,1,1,2,1,1500,True
eca_resnext26ts,2,1,3,2,1500,True
eca_resnext26ts,2,1,4,2,1500,True
eca_resnext26ts,3,1,5,3,1500,True
eca_resnext26ts,2,1,6,2,1500,True
eca_resnext26ts,3,1,7,3,1500,True
eca_resnext26ts,2,1,8,2,1500,True
eca_resnext26ts,2,1,9,2,1500,True
eca_resnext26ts,1,1,10,1,1500,True
eca_resnext26ts,1,1,11,1,1500,True
eca_resnext26ts,2,1,12,2,1500,True
eca_resnext26ts,3,1,13,3,1000,True
eca_resnext26ts,1,1,14,1,1000,True
eca_resnext26ts,2,1,15,2,1000,True
eca_resnext26ts,2,0,16,3,1000,True
eca_resnext26ts,1,1,17,1,1000,True
eca_resnext26ts,3,0,18,2,1000,True
eca_resnext26ts,2,0,19,1,1000,True
eca_resnext26ts,3,1,20,3,750,True
eca_resnext26ts,1,1,21,1,750,True
eca_resnext26ts,1,0,22,3,750,True
eca_resnext26ts,1,1,23,1,750,True
eca_resnext26ts,1,1,24,1,750,True
eca_resnext26ts,2,1,25,2,750,True
eca_resnext26ts,2,1,26,2,750,True
eca_resnext26ts,2,1,27,2,750,True
eca_resnext26ts,1,1,28,1,750,True
eca_resnext26ts,1,1,29,1,750,True
eca_resnext26ts,2,1,30,2,750,True
eca_resnext26ts,3,1,31,3,750,True
eca_resnext26ts,2,0,32,1,750,True
eca_resnext26ts,1,1,33,1,750,True
eca_resnext26ts,2,1,34,2,750,True
eca_resnext26ts,1,1,35,1,750,True
eca_resnext26ts,3,1,36,3,750,True
eca_resnext26ts,1,0,37,3,1000,True
eca_resnext26ts,1,1,38,1,1000,True
eca_resnext26ts,2,1,39,2,1000,True
eca_resnext26ts,2,1,40,2,1500,True
eca_resnext26ts,2,1,41,2,1500,True
eca_resnext26ts,1,1,42,1,3000,True
eca_resnext26ts,3,0,43,1,3000,True
eca_resnext26ts,3,1,44,3,3000,True
eca_resnext26ts,1,0,45,3,4000,True
ecaresnet26t,3,1,1,3,1500,True
ecaresnet26t,1,1,2,1,1500,True
ecaresnet26t,2,1,3,2,1500,True
ecaresnet26t,2,1,4,2,1500,True
ecaresnet26t,3,1,5,3,1500,True
