,MobilenetV3large,MobilenetV3small,NASNet_large,NASNet_mobile,adv_inception_v3,alexnet,bat_resnext26ts,beit_base_patch16_224.in22k_ft_in22k,beit_base_patch16_224,beit_base_patch16_384,beit_large_patch16_224.in22k_ft_in22k,beit_large_patch16_224,beit_large_patch16_384,beit_large_patch16_512,beitv2_base_patch16_224.in1k_ft_in22k,beitv2_base_patch16_224,beitv2_large_patch16_224.in1k_ft_in22k,beitv2_large_patch16_224,bit-m-r101x1,bit-m-r50x1,bit-s-r50x1,bninception,botnet26t_256,brain-segmentation-pytorch,cait_m36_384,cait_m48_448,cait_s24_224,cait_s24_384,cait_s36_384,cait_xs24_384,cait_xxs24_224,cait_xxs24_384,cait_xxs36_224,cait_xxs36_384,coat_lite_mini,coat_lite_small,coat_lite_tiny,coat_mini,coat_tiny,coatnet_0_rw_224,coatnet_1_rw_224,coatnet_bn_0_rw_224,coatnet_nano_rw_224,coatnet_rmlp_1_rw_224,coatnet_rmlp_nano_rw_224,convit_base,convit_small,convit_tiny,convmixer_1024_20_ks9_p14,convmixer_1536_20,convmixer_768_32,convnext_atto_ols,convnext_base_384_in22ft1k,convnext_base,convnext_base_in22k,convnext_femto_ols,convnext_large_384_in22ft1k,convnext_large,convnext_large_in22k,convnext_nano_ols,convnext_pico_ols,convnext_small_384_in22ft1k,convnext_small,convnext_small_in22k,convnext_tiny_384_in22ft1k,convnext_tiny,convnext_tiny_in22ft1k,convnext_xlarge_384_in22ft1k,convnext_xlarge,cropnet-feature_vector-cassava_disease_V1,cropnet-feature_vector-concat,cropnet-feature_vector-imagenet,crossvit_15_240,crossvit_15_dagger_240,crossvit_15_dagger_408,crossvit_18_240,crossvit_18_dagger_240,crossvit_18_dagger_408,crossvit_9_240,crossvit_9_dagger_240,crossvit_base_240,crossvit_small_240,crossvit_tiny_240,cs3darknet_focus_l,cs3darknet_focus_m,cs3darknet_l,cs3darknet_m,cs3darknet_x,cs3edgenet_x,cs3se_edgenet_x,cs3sedarknet_l,cs3sedarknet_x,cspdarknet53,cspresnet50,cspresnext50,darknet53,darknetaa53,deit3_base_patch16_224,deit3_base_patch16_224_in21ft1k,deit3_base_patch16_384,deit3_base_patch16_384_in21ft1k,deit3_huge_patch14_224,deit3_huge_patch14_224_in21ft1k,deit3_large_patch16_224,deit3_large_patch16_224_in21ft1k,deit3_large_patch16_384,deit3_large_patch16_384_in21ft1k,deit3_medium_patch16_224,deit3_small_patch16_224,deit3_small_patch16_224_in21ft1k,deit3_small_patch16_384,deit3_small_patch16_384_in21ft1k,deit_base_distilled_patch16_224,deit_base_distilled_patch16_384,deit_base_patch16_224,deit_base_patch16_384,deit_small_distilled_patch16_224,deit_small_patch16_224,deit_tiny_distilled_patch16_224,deit_tiny_patch16_224,densenet121.tv_in1k,densenet121,densenet169,densenet201,dla102,dla102x2,dla102x,dla169,dla34,dla46_c,dla46x_c,dla60,dla60_res2net,dla60_res2next,dla60x,dla60x_c,dm_nfnet_f0,dm_nfnet_f1,dm_nfnet_f2,dm_nfnet_f3,dm_nfnet_f4,dm_nfnet_f5,dm_nfnet_f6,dpn107,dpn131,dpn68,dpn68b,dpn92,dpn98,eca_botnext26ts_256,eca_halonext26ts,eca_nfnet_l0,eca_nfnet_l1,eca_nfnet_l2,eca_resnet33ts,eca_resnext26ts,ecaresnet101d,ecaresnet101d_pruned,ecaresnet269d,ecaresnet26t,ecaresnet50d,ecaresnet50d_pruned,ecaresnet50t,ecaresnetlight,edgenext_base,edgenext_small,edgenext_small_rw,edgenext_x_small,edgenext_xx_small,efficientformer_l1,efficientformer_l3,efficientformer_l7,efficientnet-b0-feature-vector,efficientnet-b1-feature-vector,efficientnet-b2-feature-vector,efficientnet-b3-feature-vector,efficientnet-b4-feature-vector,efficientnet-b5-feature-vector,efficientnet-b7-feature-vector,efficientnet_b4,efficientnetb0,efficientnetb1,efficientnetb2,efficientnetb3,efficientnetb4,efficientnetb5,efficientnetb6,efficientnetb7,efficientnetv2-b0,efficientnetv2-b1,efficientnetv2-b2,efficientnetv2-b3,efficientnetv2-l,efficientnetv2-m,efficientnetv2-s,efficientnetv2_rw_s,ens_adv_inception_resnet_v2,ese_vovnet19b_dw,ese_vovnet39b,experts-bit-r50x1-in21k-abstraction,experts-bit-r50x1-in21k-animal,experts-bit-r50x1-in21k-arthropod,experts-bit-r50x1-in21k-artifact,experts-bit-r50x1-in21k-consumer_goods,experts-bit-r50x1-in21k-conveyance,experts-bit-r50x1-in21k-flower,experts-bit-r50x1-in21k-food,experts-bit-r50x1-in21k-instrument,experts-bit-r50x1-in21k-matter,experts-bit-r50x1-in21k-object,experts-bit-r50x1-in21k-part,experts-bit-r50x1-in21k-plant,experts-bit-r50x1-in21k-spermatophyte,experts-bit-r50x1-in21k-structure,experts-bit-r50x1-in21k-tree,experts-bit-r50x1-in21k-vehicle,experts-bit-r50x1-in21k-whole,fbnetc_100,fbnetv3_b,fbnetv3_d,fbnetv3_g,fbresnet152,gc_efficientnetv2_rw_t,gcresnet33ts,gcresnet50t,gcresnext26ts,gcresnext50ts,gcvit_base,gcvit_small,gcvit_tiny,gcvit_xtiny,gcvit_xxtiny,gernet_l,gernet_m,gernet_s,ghostnet_100,gluon_inception_v3,gluon_resnet101_v1b,gluon_resnet101_v1c,gluon_resnet101_v1d,gluon_resnet101_v1s,gluon_resnet152_v1b,gluon_resnet152_v1c,gluon_resnet152_v1d,gluon_resnet152_v1s,gluon_resnet18_v1b,gluon_resnet34_v1b,gluon_resnet50_v1b,gluon_resnet50_v1c,gluon_resnet50_v1d,gluon_resnet50_v1s,gluon_resnext101_32x4d,gluon_resnext101_64x4d,gluon_resnext50_32x4d,gluon_senet154,gluon_seresnext101_32x4d,gluon_seresnext101_64x4d,gluon_seresnext50_32x4d,gmixer_24_224,gmlp_s16_224,halo2botnet50ts_256,halonet26t,halonet50ts,haloregnetz_b,hardcorenas_a,hardcorenas_b,hardcorenas_c,hardcorenas_d,hardcorenas_e,hardcorenas_f,hrnet_w18,hrnet_w18_small,hrnet_w18_small_v2,hrnet_w30,hrnet_w32,hrnet_w40,hrnet_w44,hrnet_w48,hrnet_w64,ig_resnext101_32x16d,ig_resnext101_32x32d,ig_resnext101_32x48d,ig_resnext101_32x8d,imagenet-efficientnet_v2_imagenet1k_b0-feature_vector,imagenet-efficientnet_v2_imagenet1k_b2-feature_vector,imagenet-efficientnet_v2_imagenet1k_b3-feature_vector,imagenet-efficientnet_v2_imagenet1k_l-feature_vector,imagenet-efficientnet_v2_imagenet1k_m-feature_vector,imagenet-efficientnet_v2_imagenet1k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_b0-feature_vector,imagenet-efficientnet_v2_imagenet21k_b1-feature_vector,imagenet-efficientnet_v2_imagenet21k_b2-feature_vector,imagenet-efficientnet_v2_imagenet21k_b3-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b0-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b1-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b3-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_l-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_m-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_xl-feature_vector,imagenet-efficientnet_v2_imagenet21k_l-feature_vector,imagenet-efficientnet_v2_imagenet21k_m-feature_vector,imagenet-efficientnet_v2_imagenet21k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_xl-feature_vector,imagenet-inception_resnet_v2-feature_vector,imagenet-inception_v1-feature_vector,imagenet-inception_v2-feature_vector,imagenet-inception_v3-feature_vector,imagenet-mobilenet_v1_025_192-feature_vector,imagenet-mobilenet_v1_050_160-feature_vector,imagenet-mobilenet_v1_050_224-feature_vector,imagenet-mobilenet_v1_100_128-feature_vector,imagenet-mobilenet_v1_100_224-feature_vector,imagenet-mobilenet_v2_035_160-feature_vector,imagenet-mobilenet_v2_035_96-feature_vector,imagenet-mobilenet_v2_050_160-feature_vector,imagenet-mobilenet_v2_050_192-feature_vector,imagenet-mobilenet_v2_075_160-feature_vector,imagenet-mobilenet_v2_075_96-feature_vector,imagenet-mobilenet_v2_100_128-feature_vector,imagenet-mobilenet_v2_100_160-feature_vector,imagenet-mobilenet_v2_100_224-feature_vector,imagenet-mobilenet_v2_130_224-feature_vector,imagenet-mobilenet_v2_140_224-feature_vector,imagenet-mobilenet_v3_large_075_224-feature_vector,imagenet-mobilenet_v3_large_100_224-feature_vector,imagenet-mobilenet_v3_small_075_224-feature_vector,imagenet-mobilenet_v3_small_100_224-feature_vector,imagenet-nasnet_large-feature_vector,imagenet-nasnet_mobile-feature_vector,imagenet-pnasnet_large-feature_vector,imagenet-resnet_v1_101-feature_vector,imagenet-resnet_v1_152-feature_vector,imagenet-resnet_v1_50-feature_vector,imagenet-resnet_v2_101-feature_vector,imagenet-resnet_v2_152-feature_vector,imagenet-resnet_v2_50-feature_vector,inaturalist-inception_v3-feature_vector,inception_resnet_v2,inception_v3,inception_v4,jx_nest_base,jx_nest_small,jx_nest_tiny,lambda_resnet26rpt_256,lambda_resnet26t,lambda_resnet50ts,lamhalobotnet50ts_256,lcnet_050,lcnet_075,lcnet_100,legacy_senet154,legacy_seresnet101,legacy_seresnet152,legacy_seresnet18,legacy_seresnet34,legacy_seresnet50,legacy_seresnext101_32x4d,legacy_seresnext26_32x4d,legacy_seresnext50_32x4d,levit_128,levit_128s,levit_192,levit_256,levit_384,maxvit_nano_rw_256,maxvit_rmlp_nano_rw_256,maxvit_rmlp_pico_rw_256,maxvit_rmlp_tiny_rw_256,maxvit_tiny_rw_224,mixer_b16_224,mixer_b16_224_in21k,mixer_b16_224_miil,mixer_b16_224_miil_in21k,mixer_l16_224,mixer_l16_224_in21k,mixnet_l,mixnet_m,mixnet_s,mixnet_xl,mnasnet_100,mnasnet_small,mobilenet,mobilenet_v2,mobilenetv3_large_100_miil_in21k,mobilevit_s,mobilevit_xs,mobilevit_xxs,mobilevitv2_050,mobilevitv2_075,mobilevitv2_100,mobilevitv2_125,mobilevitv2_150_384_in22ft1k,mobilevitv2_150,mobilevitv2_150_in22ft1k,mobilevitv2_175_384_in22ft1k,mobilevitv2_175,mobilevitv2_175_in22ft1k,mobilevitv2_200_384_in22ft1k,mobilevitv2_200,mobilevitv2_200_in22ft1k,mvitv2_base,mvitv2_large,mvitv2_small,mvitv2_tiny,nasnetalarge,nf_regnet_b1,nf_resnet50,nfnet_l0,pit_b_224,pit_b_distilled_224,pit_s_224,pit_s_distilled_224,pit_ti_224,pit_ti_distilled_224,pit_xs_224,pit_xs_distilled_224,pnasnet5large,poolformer_m36,poolformer_m48,poolformer_s12,poolformer_s24,poolformer_s36,pvt_v2_b0,pvt_v2_b1,pvt_v2_b2,pvt_v2_b2_li,pvt_v2_b3,pvt_v2_b4,regnetv_040,regnetv_064,regnetx002,regnetx004,regnetx006,regnetx008,regnetx016,regnetx032,regnetx040,regnetx064,regnetx080,regnetx120,regnetx160,regnetx320,regnetx_002,regnetx_004,regnetx_006,regnetx_008,regnetx_016,regnetx_032,regnetx_040,regnetx_064,regnetx_080,regnetx_120,regnetx_160,regnetx_320,regnety002,regnety004,regnety006,regnety008,regnety016,regnety032,regnety040,regnety064,regnety080,regnety120,regnety160,regnety320,regnety_002,regnety_004,regnety_006,regnety_008,regnety_016,regnety_032,regnety_040,regnety_064,regnety_080,regnety_120,regnety_160,regnety_320,regnetz_040,regnetz_040h,regnetz_b16,regnetz_c16,regnetz_c16_evos,regnetz_d32,regnetz_d8,regnetz_d8_evos,regnetz_e8,repvgg_a2,repvgg_b0,repvgg_b1,repvgg_b1g4,repvgg_b2,repvgg_b2g4,repvgg_b3,repvgg_b3g4,res2net101_26w_4s,res2net50_14w_8s,res2net50_26w_4s,res2net50_26w_6s,res2net50_26w_8s,res2net50_48w_2s,res2next50,resmlp_12_224,resmlp_12_224_dino,resmlp_12_distilled_224,resmlp_24_224,resmlp_24_224_dino,resmlp_24_distilled_224,resmlp_36_224,resmlp_36_distilled_224,resmlp_big_24_224,resmlp_big_24_224_in22ft1k,resmlp_big_24_distilled_224,resnest101e,resnest14d,resnest200e,resnest269e,resnest26d,resnest50d_1s4x24d,resnest50d_4s2x40d,resnest50d,resnet-rs-101,resnet-rs-152,resnet-rs-200,resnet-rs-270,resnet-rs-350,resnet-rs-420,resnet-rs-50,resnet101,resnet101v2,resnet152,resnet152v2,resnet32ts,resnet50,resnet50v2,resnet61q,resnet_50-feature_vector,resnetrs50,resnetv2_101x1_bitm,resnetv2_152x4_bitm,resnetv2_50d_evos,resnext101_32x4d,resnext101_32x8d,resnext101_64x4d,resnext26ts,resnext50_32x4d,resnext50d_32x4d,rexnet_100,rexnet_130,rexnet_150,rexnet_200,sebotnet33ts_256,sehalonet33ts,selecsls42b,selecsls60,selecsls60b,semnasnet_075,semnasnet_100,sequencer2d_l,sequencer2d_m,sequencer2d_s,seresnet152d,seresnet33ts,seresnet50,seresnext101_32x8d,seresnext101d_32x8d,seresnext26d_32x4d,seresnext26t_32x4d,seresnext26ts,seresnext50_32x4d,seresnextaa101d_32x8d,skresnet18,skresnet34,skresnext50_32x4d,spnasnet_100,ssl_resnet18,ssl_resnet50,ssl_resnext101_32x16d,ssl_resnext101_32x4d,ssl_resnext101_32x8d,ssl_resnext50_32x4d,swin_base_patch4_window12_384,swin_base_patch4_window12_384_in22k,swin_base_patch4_window7_224,swin_base_patch4_window7_224_in22k,swin_large_patch4_window12_384,swin_large_patch4_window12_384_in22k,swin_large_patch4_window7_224,swin_large_patch4_window7_224_in22k,swin_s3_base_224,swin_s3_small_224,swin_s3_tiny_224,swin_small_patch4_window7_224,swin_tiny_patch4_window7_224,swinv2_base_window12_192_22k,swinv2_base_window12to16_192to256_22kft1k,swinv2_base_window12to24_192to384_22kft1k,swinv2_base_window16_256,swinv2_base_window8_256,swinv2_cr_small_224,swinv2_cr_small_ns_224,swinv2_cr_tiny_ns_224,swinv2_large_window12_192_22k,swinv2_large_window12to16_192to256_22kft1k,swinv2_large_window12to24_192to384_22kft1k,swinv2_small_window16_256,swinv2_small_window8_256,swinv2_tiny_window16_256,swinv2_tiny_window8_256,swsl_resnet18,swsl_resnet50,swsl_resnext101_32x16d,swsl_resnext101_32x4d,swsl_resnext101_32x8d,swsl_resnext50_32x4d,tf_efficientnet_b2_ap,tf_efficientnet_b5,tf_efficientnet_b7_ns,tf_efficientnet_es,tf_efficientnetv2_b0,tf_efficientnetv2_m_in21ft1k,tf_inception_v3,tf_mixnet_l,tf_mixnet_m,tf_mixnet_s,tinynet_a,tinynet_b,tinynet_c,tinynet_d,tinynet_e,tnt_s_patch16_224,tresnet_l_448,tresnet_l,tresnet_m_448,tresnet_m,tresnet_m_miil_in21k,tresnet_v2_l,tresnet_xl_448,tresnet_xl,tv_resnet101,tv_resnet152,tv_resnet34,tv_resnet50,tv_resnext50_32x4d,twins_pcpvt_base,twins_pcpvt_large,twins_pcpvt_small,twins_svt_base,twins_svt_large,twins_svt_small,unet_carvana,vgg16,vgg19-block1-conv2-unpooling-encoder,vgg19-block4-conv2-unpooling-encoder,vgg19-block5-conv2-unpooling-encoder,vgg19,vgg19_bn,visformer_small,vit_base_patch16_224.sam_in1k,vit_base_patch16_224,vit_base_patch16_224_dino,vit_base_patch16_224_in21k,vit_base_patch16_224_miil,vit_base_patch16_224_miil_in21k,vit_base_patch16_384,vit_base_patch16_rpn_224,vit_base_patch32_224.sam_in1k,vit_base_patch32_224,vit_base_patch32_224_clip_laion2b,vit_base_patch32_224_in21k,vit_base_patch32_384,vit_base_patch8_224,vit_base_patch8_224_dino,vit_base_patch8_224_in21k,vit_base_r50_s16_224_in21k,vit_base_r50_s16_384,vit_huge_patch14_224_clip_laion2b,vit_huge_patch14_224_in21k,vit_large_patch14_224_clip_laion2b,vit_large_patch16_224,vit_large_patch16_224_in21k,vit_large_patch16_384,vit_large_patch32_224_in21k,vit_large_patch32_384,vit_large_r50_s32_224,vit_large_r50_s32_224_in21k,vit_large_r50_s32_384,vit_relpos_base_patch16_224,vit_relpos_base_patch16_clsgap_224,vit_relpos_base_patch32_plus_rpn_256,vit_relpos_medium_patch16_224,vit_relpos_medium_patch16_cls_224,vit_relpos_medium_patch16_rpn_224,vit_relpos_small_patch16_224,vit_small_patch16_224,vit_small_patch16_224_dino,vit_small_patch16_224_in21k,vit_small_patch16_384,vit_small_patch32_224,vit_small_patch32_224_in21k,vit_small_patch32_384,vit_small_patch8_224_dino,vit_small_r26_s32_224,vit_small_r26_s32_224_in21k,vit_small_r26_s32_384,vit_srelpos_medium_patch16_224,vit_srelpos_small_patch16_224,vit_tiny_patch16_224,vit_tiny_patch16_224_in21k,vit_tiny_patch16_384,vit_tiny_r_s16_p8_224,vit_tiny_r_s16_p8_224_in21k,vit_tiny_r_s16_p8_384,volo_d1_224,volo_d1_384,volo_d2_224,volo_d2_384,volo_d3_224,volo_d3_448,volo_d4_224,volo_d4_448,volo_d5_224,volo_d5_448,volo_d5_512,wide_resnet101_2,wide_resnet50_2,xception41,xception41p,xception65,xception65p,xception71,xception,xcit_large_24_p16_224,xcit_large_24_p16_224_dist,xcit_large_24_p16_384_dist,xcit_large_24_p8_224,xcit_large_24_p8_224_dist,xcit_large_24_p8_384_dist,xcit_medium_24_p16_224,xcit_medium_24_p16_384_dist,xcit_medium_24_p8_224,xcit_medium_24_p8_224_dist,xcit_medium_24_p8_384_dist,xcit_nano_12_p16_224,xcit_nano_12_p16_224_dist,xcit_nano_12_p16_384_dist,xcit_nano_12_p8_224,xcit_nano_12_p8_224_dist,xcit_nano_12_p8_384_dist,xcit_small_12_p16_224,xcit_small_12_p16_224_dist,xcit_small_12_p16_384_dist,xcit_small_12_p8_224,xcit_small_12_p8_224_dist,xcit_small_12_p8_384_dist,xcit_small_24_p16_224,xcit_small_24_p16_224_dist,xcit_small_24_p16_384.fb_dist_in1k,xcit_small_24_p8_224,xcit_small_24_p8_224_dist,xcit_small_24_p8_384_dist,xcit_tiny_12_p16_224,xcit_tiny_12_p16_224_dist,xcit_tiny_12_p16_384_dist,xcit_tiny_12_p8_224,xcit_tiny_12_p8_224_dist,xcit_tiny_12_p8_384_dist,xcit_tiny_24_p16_224,xcit_tiny_24_p16_224_dist,xcit_tiny_24_p16_384_dist,xcit_tiny_24_p8_224,xcit_tiny_24_p8_224_dist,xcit_tiny_24_p8_384_dist
MobilenetV3large,1.0,0.647598,0.6282579,0.6502603,0.6361035,0.3516551,0.73493963,0.39909473,0.45770347,0.40782973,0.2687416,0.44184765,0.3921175,0.411531,0.3172483,0.43289888,0.31043446,0.44683456,0.5400906,0.5890396,0.6699656,0.2659693,0.71173686,0.14566787,0.6665382,0.7047521,0.73168164,0.70808953,0.6954326,0.675966,0.65102774,0.6716197,0.66589063,0.657466,0.72992545,0.6245216,0.7104896,0.63619226,0.655583,0.66057336,0.61591876,0.7438311,0.64702004,0.6553518,0.6507377,0.7403721,0.73160076,0.655548,0.44226372,0.6734862,0.654477,0.69169796,0.4391802,0.22934902,0.30942306,0.7177224,0.3843179,0.111896835,0.24263115,0.6601345,0.6523831,0.45003176,0.44469064,0.31672108,0.4663191,0.505158,0.48468354,0.41012603,0.11166867,-0.008176545,0.06952105,-0.11385677,0.6902616,0.67389894,0.63416797,0.675997,0.6426166,0.6179579,0.6812491,0.58336073,0.66150075,0.6253803,0.6951125,0.712299,0.71098447,0.71666616,0.6799789,0.73042357,0.64735764,0.6732407,0.71799535,0.6799077,0.71854055,0.7133007,0.7456152,0.64670557,0.66289526,0.70811903,0.60367453,0.6713763,0.5807753,0.6517299,0.5315043,0.6660559,0.5276251,0.67764676,0.48604238,0.6539863,0.3834801,0.6260529,0.6244777,0.5967913,0.7604341,0.71675473,0.6999575,0.71902215,0.7499486,0.7215007,0.6806948,0.71096325,0.62628603,0.6508327,0.6539736,0.64761996,0.6171783,0.5841554,0.6263929,0.6471325,0.6617004,0.53951854,0.5250859,0.6596513,0.7264956,0.72681266,0.6467092,0.61815786,0.69860387,0.5602892,0.58454233,0.6252859,0.5975506,0.5459638,0.62001014,0.5050668,0.55286425,0.6612336,0.60719943,0.5880545,0.5735419,0.6779363,0.6943235,0.76882374,0.71855164,0.6819264,0.7692022,0.7702307,0.6534383,0.06347534,0.7061662,0.69255203,0.7099068,0.6970881,0.68463916,0.6574037,0.781391,0.7532921,0.6723161,0.7328522,0.7434945,0.677794,0.74547046,0.7370342,0.7776514,0.7751343,0.77959484,0.7765476,0.73377764,0.7128157,0.63925177,0.74834174,0.77765125,0.77513444,0.7795948,0.7765477,0.7337777,0.7128157,0.7220169,0.6392517,0.786423,0.7581262,0.749701,0.5140305,0.6188936,0.66686636,0.6738249,0.63309306,0.5144374,0.7517964,0.71362317,0.57565916,0.57625645,0.5849975,0.6055097,0.5853787,0.59791607,0.58613557,0.59293765,0.5987182,0.5860259,0.59118104,0.5717719,0.58618814,0.5784175,0.5863277,0.5970398,0.5972804,0.58988285,0.7280088,0.7173795,0.71230096,0.68371975,0.6248533,0.6633484,0.7492201,0.75000876,0.7246033,0.7330749,0.6769567,0.64076155,0.6785857,0.7003423,0.6932504,0.60551643,0.77930653,0.7247246,0.7611501,0.5223966,0.72650135,0.7709601,0.67996,0.67350173,0.63782656,0.6868304,0.6303885,0.652945,0.6208012,0.68531317,0.7298768,0.73259723,0.71069705,0.69038737,0.68685484,0.61643976,0.7055993,0.63532287,0.6607388,0.67472255,0.65736544,0.56254923,0.6354276,0.6844855,0.58028686,0.6822945,0.42401728,0.711916,0.7524226,0.76868075,0.76487994,0.7783913,0.7708525,0.728709,0.6491198,0.7826338,0.6564885,0.6740543,0.6647558,0.68295175,0.6612417,0.7003491,0.45088208,0.45088208,0.45088208,0.45088208,0.68798655,0.6837617,0.638734,0.563058,0.61508477,0.68490696,0.5134564,0.43885368,0.488068,0.43007484,0.7061042,0.6988109,0.64645016,0.5995208,0.6614072,0.6445663,0.48091432,0.42650294,0.48849815,0.4817469,0.30643147,0.5582676,0.6407688,0.6235938,0.6482007,0.43077305,0.4454149,0.45778236,0.53078073,0.5623279,0.5774743,0.4968507,0.6494603,0.6764329,0.7044817,0.59426934,0.67716974,0.7171297,0.7257096,0.7273599,0.75133246,0.7700053,0.97167605,0.60565555,0.614544,0.6314827,0.6456451,0.5965769,0.6568246,0.6484993,0.685024,0.63277376,0.62287754,0.6169907,0.19117476,0.55828565,0.6489862,0.6070529,0.5837735,0.58780175,0.66406345,0.7072587,0.6785162,0.6706091,0.67343265,0.5819578,0.6302813,0.6989989,0.64364004,0.73908037,0.7245975,0.67568034,0.6807604,0.7324844,0.61580485,0.70886964,0.5114286,0.3498691,0.41716358,0.34114605,0.4519568,0.49296275,0.5920625,0.5889091,0.617617,0.56172466,0.6173781,0.64407915,0.64407915,0.73989546,0.5088694,0.40571013,0.40571013,0.7671265,0.77403885,0.78477806,0.7221634,0.7362804,0.66178817,0.5505225,0.72570944,0.6361588,0.60438067,0.6759883,0.6970263,0.7456145,0.7112566,0.7372547,0.7180344,0.6628378,0.67077875,0.65182954,0.65881693,0.6853996,0.6515044,0.64656276,0.65838987,0.6138323,0.64860386,0.676465,0.6916782,0.7362074,0.6243601,0.72634816,0.7624543,0.7522177,0.6412981,0.7266858,0.7280219,0.7634976,0.70016897,0.75758576,0.72238153,0.76987284,0.59266794,0.69495803,0.66278905,0.67108,0.7323824,0.7285226,0.70975226,0.73872274,0.69557804,0.6949881,0.6482903,0.6374683,0.69088405,0.70945394,0.6334746,0.6566194,0.6733352,0.6653945,0.7211894,0.7098754,0.72798824,0.7958065,0.7565394,0.75494903,0.73692304,0.7144892,0.5735301,0.62727857,0.63351935,0.68160033,0.7238706,0.6670107,0.6265051,0.6701596,0.63082886,0.65900785,0.60365206,0.6230011,0.66709286,0.6633999,0.771523,0.73654294,0.75862896,0.77064097,0.76154196,0.72386307,0.7523471,0.7503663,0.69729143,0.72250736,0.65924156,0.6812752,0.7067347,0.65724695,0.6797907,0.73858976,0.6431232,0.6375463,0.6329095,0.53847754,0.44770133,0.45581073,0.6016623,0.67980504,0.40820384,0.74885464,0.7431205,0.6870558,0.7209205,0.7334684,0.6131657,0.62945074,0.6164282,0.60986906,0.58429104,0.6305374,0.6726395,0.60321337,0.67891204,0.64723825,0.63660306,0.6924198,0.6300352,0.61508244,0.72655416,0.6846774,0.7419856,0.7419856,0.66903335,0.71311206,0.71311206,0.699542,0.6783059,0.7293091,0.67953247,0.69489944,0.71770465,0.6443704,0.7270622,0.62614435,0.61315244,0.7475015,0.7105293,0.7070048,0.7181764,0.7278299,0.67511046,0.73697305,0.7268066,0.62927866,0.5869009,0.74344134,0.6842923,0.6229503,0.6569832,0.6139448,0.68217725,0.61570084,0.6282428,0.65598834,0.6537218,0.72550243,0.55740976,0.3208132,0.7281232,0.62290996,0.592857,0.48855644,0.6952977,0.66557956,0.56895536,0.72617745,0.7652463,0.77914923,0.7091831,0.43946004,0.5099,0.7300404,0.7646117,0.7242776,0.7114359,0.779663,0.624291,0.63458127,0.663882,0.7077539,0.7611063,0.5981394,0.4918879,0.57337236,0.70452255,0.7112063,0.725053,0.7150868,0.5479079,0.74478483,0.74686176,0.6007048,0.7366934,0.5261784,0.6551445,0.57455283,0.5890949,0.5596072,0.6049116,0.55057955,0.358732,0.5329363,0.36588198,0.37271523,0.27416834,0.522759,0.31188762,0.6176496,0.67185533,0.743476,0.5881555,0.7652398,0.40872544,0.5546552,0.52554744,0.5925986,0.67116827,0.65623254,0.6813216,0.70715326,0.31850255,0.4090239,0.36308166,0.65956056,0.69860977,0.68480855,0.6847999,0.57560885,0.6689529,0.57398105,0.61835283,0.58067304,0.5590857,0.7699108,0.37480888,0.41738036,0.775705,0.7692318,0.6607832,0.64004755,0.6856843,0.756931,0.78080124,0.7579539,0.7454208,0.6787156,0.6961306,0.55153674,0.72263545,0.7077226,0.7374048,0.69831693,0.75691545,0.582728,0.717252,0.6664554,0.7430978,0.6324897,0.63475525,0.6316105,0.66808444,0.61436427,0.701316,0.7087927,0.7170395,0.6695556,0.66461843,0.7196668,-0.054833412,-0.19779222,0.18810661,0.04492881,-0.13888785,-0.16223037,0.39542496,0.72647977,0.57903415,0.6256725,0.70539767,0.40522826,0.46987444,0.46987444,0.50614506,0.73652494,0.5739928,0.5761502,0.65214896,0.42632642,0.5627812,0.61344826,0.6501194,0.3760665,0.43450144,0.5165075,0.5334223,0.22025682,0.53723526,0.52717614,0.39243925,0.51127875,0.256351,0.46934503,0.49881056,0.33375162,0.4846489,0.68889576,0.6970012,0.6770734,0.71225417,0.66171354,0.7082535,0.66497034,0.54288054,0.7185773,0.38552102,0.5314012,0.5980191,0.47991675,0.5723646,0.71844864,0.5134757,0.26675975,0.5237949,0.7010166,0.719112,0.6165372,0.5608428,0.5988365,0.6044595,0.5417449,0.5724911,0.6042353,0.5946276,0.5775349,0.5725091,0.5493568,0.5236074,0.557453,0.54697615,0.5664478,0.56155705,0.55501044,0.6133588,0.7184371,0.38196662,0.52004457,0.54426426,0.57892483,0.3663061,0.6581512,0.57980394,0.68483025,0.68803054,0.6314973,0.68928236,0.7039146,0.56858027,0.67400974,0.55990535,0.6686354,0.6750042,0.64302695,0.66674095,0.66497445,0.6584614,0.6828002,0.67588997,0.6216458,0.70382684,0.6783291,0.6321253,0.6542806,0.6732078,0.6047155,0.7085751,0.7023964,0.6141117,0.6371932,0.6618591,0.6784272,0.69535035,0.68532366,0.67610526,0.6815778,0.6820835,0.6099251,0.6400044,0.664403,0.60370207,0.6610893,0.648059
