,MobilenetV3large,MobilenetV3small,NASNet_large,NASNet_mobile,adv_inception_v3,alexnet,bat_resnext26ts,beit_base_patch16_224.in22k_ft_in22k,beit_base_patch16_224,beit_base_patch16_384,beit_large_patch16_224.in22k_ft_in22k,beit_large_patch16_224,beit_large_patch16_384,beit_large_patch16_512,beitv2_base_patch16_224.in1k_ft_in22k,beitv2_base_patch16_224,beitv2_large_patch16_224.in1k_ft_in22k,beitv2_large_patch16_224,bit-m-r101x1,bit-m-r50x1,bit-s-r50x1,bninception,botnet26t_256,brain-segmentation-pytorch,cait_m36_384,cait_m48_448,cait_s24_224,cait_s24_384,cait_s36_384,cait_xs24_384,cait_xxs24_224,cait_xxs24_384,cait_xxs36_224,cait_xxs36_384,coat_lite_mini,coat_lite_small,coat_lite_tiny,coat_mini,coat_tiny,coatnet_0_rw_224,coatnet_1_rw_224,coatnet_bn_0_rw_224,coatnet_nano_rw_224,coatnet_rmlp_1_rw_224,coatnet_rmlp_nano_rw_224,convit_base,convit_small,convit_tiny,convmixer_1024_20_ks9_p14,convmixer_1536_20,convmixer_768_32,convnext_atto_ols,convnext_base_384_in22ft1k,convnext_base_in22k,convnext_base,convnext_femto_ols,convnext_large_384_in22ft1k,convnext_large_in22k,convnext_large,convnext_nano_ols,convnext_pico_ols,convnext_small_384_in22ft1k,convnext_small_in22k,convnext_small,convnext_tiny_384_in22ft1k,convnext_tiny_in22ft1k,convnext_tiny,convnext_xlarge_384_in22ft1k,convnext_xlarge,cropnet-feature_vector-cassava_disease_V1,cropnet-feature_vector-concat,cropnet-feature_vector-imagenet,crossvit_15_240,crossvit_15_dagger_240,crossvit_15_dagger_408,crossvit_18_240,crossvit_18_dagger_240,crossvit_18_dagger_408,crossvit_9_240,crossvit_9_dagger_240,crossvit_base_240,crossvit_small_240,crossvit_tiny_240,cs3darknet_focus_l,cs3darknet_focus_m,cs3darknet_l,cs3darknet_m,cs3darknet_x,cs3edgenet_x,cs3se_edgenet_x,cs3sedarknet_l,cs3sedarknet_x,cspdarknet53,cspresnet50,cspresnext50,darknet53,darknetaa53,deit3_base_patch16_224_in21ft1k,deit3_base_patch16_224,deit3_base_patch16_384_in21ft1k,deit3_base_patch16_384,deit3_huge_patch14_224_in21ft1k,deit3_huge_patch14_224,deit3_large_patch16_224_in21ft1k,deit3_large_patch16_224,deit3_large_patch16_384_in21ft1k,deit3_large_patch16_384,deit3_medium_patch16_224,deit3_small_patch16_224_in21ft1k,deit3_small_patch16_224,deit3_small_patch16_384_in21ft1k,deit3_small_patch16_384,deit_base_distilled_patch16_224,deit_base_distilled_patch16_384,deit_base_patch16_224,deit_base_patch16_384,deit_small_distilled_patch16_224,deit_small_patch16_224,deit_tiny_distilled_patch16_224,deit_tiny_patch16_224,densenet121.tv_in1k,densenet121,densenet169,densenet201,dla102,dla102x2,dla102x,dla169,dla34,dla46_c,dla46x_c,dla60_res2net,dla60_res2next,dla60,dla60x_c,dla60x,dm_nfnet_f0,dm_nfnet_f1,dm_nfnet_f2,dm_nfnet_f3,dm_nfnet_f4,dm_nfnet_f5,dm_nfnet_f6,dpn107,dpn131,dpn68,dpn68b,dpn92,dpn98,eca_botnext26ts_256,eca_halonext26ts,eca_nfnet_l0,eca_nfnet_l1,eca_nfnet_l2,eca_resnet33ts,eca_resnext26ts,ecaresnet101d_pruned,ecaresnet101d,ecaresnet269d,ecaresnet26t,ecaresnet50d_pruned,ecaresnet50d,ecaresnet50t,ecaresnetlight,edgenext_base,edgenext_small_rw,edgenext_small,edgenext_x_small,edgenext_xx_small,efficientformer_l1,efficientformer_l3,efficientformer_l7,efficientnet-b0-feature-vector,efficientnet-b1-feature-vector,efficientnet-b2-feature-vector,efficientnet-b3-feature-vector,efficientnet-b4-feature-vector,efficientnet-b5-feature-vector,efficientnet-b7-feature-vector,efficientnet_b4,efficientnetb0,efficientnetb1,efficientnetb2,efficientnetb3,efficientnetb4,efficientnetb5,efficientnetb6,efficientnetb7,efficientnetv2-b0,efficientnetv2-b1,efficientnetv2-b2,efficientnetv2-b3,efficientnetv2-l,efficientnetv2-m,efficientnetv2-s,efficientnetv2_rw_s,ens_adv_inception_resnet_v2,ese_vovnet19b_dw,ese_vovnet39b,experts-bit-r50x1-in21k-abstraction,experts-bit-r50x1-in21k-animal,experts-bit-r50x1-in21k-arthropod,experts-bit-r50x1-in21k-artifact,experts-bit-r50x1-in21k-consumer_goods,experts-bit-r50x1-in21k-conveyance,experts-bit-r50x1-in21k-flower,experts-bit-r50x1-in21k-food,experts-bit-r50x1-in21k-instrument,experts-bit-r50x1-in21k-matter,experts-bit-r50x1-in21k-object,experts-bit-r50x1-in21k-part,experts-bit-r50x1-in21k-plant,experts-bit-r50x1-in21k-spermatophyte,experts-bit-r50x1-in21k-structure,experts-bit-r50x1-in21k-tree,experts-bit-r50x1-in21k-vehicle,experts-bit-r50x1-in21k-whole,fbnetc_100,fbnetv3_b,fbnetv3_d,fbnetv3_g,fbresnet152,gc_efficientnetv2_rw_t,gcresnet33ts,gcresnet50t,gcresnext26ts,gcresnext50ts,gcvit_base,gcvit_small,gcvit_tiny,gcvit_xtiny,gcvit_xxtiny,gernet_l,gernet_m,gernet_s,ghostnet_100,gluon_inception_v3,gluon_resnet101_v1b,gluon_resnet101_v1c,gluon_resnet101_v1d,gluon_resnet101_v1s,gluon_resnet152_v1b,gluon_resnet152_v1c,gluon_resnet152_v1d,gluon_resnet152_v1s,gluon_resnet18_v1b,gluon_resnet34_v1b,gluon_resnet50_v1b,gluon_resnet50_v1c,gluon_resnet50_v1d,gluon_resnet50_v1s,gluon_resnext101_32x4d,gluon_resnext101_64x4d,gluon_resnext50_32x4d,gluon_senet154,gluon_seresnext101_32x4d,gluon_seresnext101_64x4d,gluon_seresnext50_32x4d,gmixer_24_224,gmlp_s16_224,halo2botnet50ts_256,halonet26t,halonet50ts,haloregnetz_b,hardcorenas_a,hardcorenas_b,hardcorenas_c,hardcorenas_d,hardcorenas_e,hardcorenas_f,hrnet_w18_small_v2,hrnet_w18_small,hrnet_w18,hrnet_w30,hrnet_w32,hrnet_w40,hrnet_w44,hrnet_w48,hrnet_w64,ig_resnext101_32x16d,ig_resnext101_32x32d,ig_resnext101_32x48d,ig_resnext101_32x8d,imagenet-efficientnet_v2_imagenet1k_b0-feature_vector,imagenet-efficientnet_v2_imagenet1k_b2-feature_vector,imagenet-efficientnet_v2_imagenet1k_b3-feature_vector,imagenet-efficientnet_v2_imagenet1k_l-feature_vector,imagenet-efficientnet_v2_imagenet1k_m-feature_vector,imagenet-efficientnet_v2_imagenet1k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_b0-feature_vector,imagenet-efficientnet_v2_imagenet21k_b1-feature_vector,imagenet-efficientnet_v2_imagenet21k_b2-feature_vector,imagenet-efficientnet_v2_imagenet21k_b3-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b0-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b1-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b3-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_l-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_m-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_xl-feature_vector,imagenet-efficientnet_v2_imagenet21k_l-feature_vector,imagenet-efficientnet_v2_imagenet21k_m-feature_vector,imagenet-efficientnet_v2_imagenet21k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_xl-feature_vector,imagenet-inception_resnet_v2-feature_vector,imagenet-inception_v1-feature_vector,imagenet-inception_v2-feature_vector,imagenet-inception_v3-feature_vector,imagenet-mobilenet_v1_025_192-feature_vector,imagenet-mobilenet_v1_050_160-feature_vector,imagenet-mobilenet_v1_050_224-feature_vector,imagenet-mobilenet_v1_100_128-feature_vector,imagenet-mobilenet_v1_100_224-feature_vector,imagenet-mobilenet_v2_035_160-feature_vector,imagenet-mobilenet_v2_035_96-feature_vector,imagenet-mobilenet_v2_050_160-feature_vector,imagenet-mobilenet_v2_050_192-feature_vector,imagenet-mobilenet_v2_075_160-feature_vector,imagenet-mobilenet_v2_075_96-feature_vector,imagenet-mobilenet_v2_100_128-feature_vector,imagenet-mobilenet_v2_100_160-feature_vector,imagenet-mobilenet_v2_100_224-feature_vector,imagenet-mobilenet_v2_130_224-feature_vector,imagenet-mobilenet_v2_140_224-feature_vector,imagenet-mobilenet_v3_large_075_224-feature_vector,imagenet-mobilenet_v3_large_100_224-feature_vector,imagenet-mobilenet_v3_small_075_224-feature_vector,imagenet-mobilenet_v3_small_100_224-feature_vector,imagenet-nasnet_large-feature_vector,imagenet-nasnet_mobile-feature_vector,imagenet-pnasnet_large-feature_vector,imagenet-resnet_v1_101-feature_vector,imagenet-resnet_v1_152-feature_vector,imagenet-resnet_v1_50-feature_vector,imagenet-resnet_v2_101-feature_vector,imagenet-resnet_v2_152-feature_vector,imagenet-resnet_v2_50-feature_vector,inaturalist-inception_v3-feature_vector,inception_resnet_v2,inception_v3,inception_v4,jx_nest_base,jx_nest_small,jx_nest_tiny,lambda_resnet26rpt_256,lambda_resnet26t,lambda_resnet50ts,lamhalobotnet50ts_256,lcnet_050,lcnet_075,lcnet_100,legacy_senet154,legacy_seresnet101,legacy_seresnet152,legacy_seresnet18,legacy_seresnet34,legacy_seresnet50,legacy_seresnext101_32x4d,legacy_seresnext26_32x4d,legacy_seresnext50_32x4d,levit_128,levit_128s,levit_192,levit_256,levit_384,maxvit_nano_rw_256,maxvit_rmlp_nano_rw_256,maxvit_rmlp_pico_rw_256,maxvit_rmlp_tiny_rw_256,maxvit_tiny_rw_224,mixer_b16_224_in21k,mixer_b16_224_miil_in21k,mixer_b16_224_miil,mixer_b16_224,mixer_l16_224_in21k,mixer_l16_224,mixnet_l,mixnet_m,mixnet_s,mixnet_xl,mnasnet_100,mnasnet_small,mobilenet_v2,mobilenet,mobilenetv3_large_100_miil_in21k,mobilevit_s,mobilevit_xs,mobilevit_xxs,mobilevitv2_050,mobilevitv2_075,mobilevitv2_100,mobilevitv2_125,mobilevitv2_150_384_in22ft1k,mobilevitv2_150_in22ft1k,mobilevitv2_150,mobilevitv2_175_384_in22ft1k,mobilevitv2_175_in22ft1k,mobilevitv2_175,mobilevitv2_200_384_in22ft1k,mobilevitv2_200_in22ft1k,mobilevitv2_200,mvitv2_base,mvitv2_large,mvitv2_small,mvitv2_tiny,nasnetalarge,nf_regnet_b1,nf_resnet50,nfnet_l0,pit_b_224,pit_b_distilled_224,pit_s_224,pit_s_distilled_224,pit_ti_224,pit_ti_distilled_224,pit_xs_224,pit_xs_distilled_224,pnasnet5large,poolformer_m36,poolformer_m48,poolformer_s12,poolformer_s24,poolformer_s36,pvt_v2_b0,pvt_v2_b1,pvt_v2_b2_li,pvt_v2_b2,pvt_v2_b3,pvt_v2_b4,regnetv_040,regnetv_064,regnetx002,regnetx004,regnetx006,regnetx008,regnetx016,regnetx032,regnetx040,regnetx064,regnetx080,regnetx120,regnetx160,regnetx320,regnetx_002,regnetx_004,regnetx_006,regnetx_008,regnetx_016,regnetx_032,regnetx_040,regnetx_064,regnetx_080,regnetx_120,regnetx_160,regnetx_320,regnety002,regnety004,regnety006,regnety008,regnety016,regnety032,regnety040,regnety064,regnety080,regnety120,regnety160,regnety320,regnety_002,regnety_004,regnety_006,regnety_008,regnety_016,regnety_032,regnety_040,regnety_064,regnety_080,regnety_120,regnety_160,regnety_320,regnetz_040,regnetz_040h,regnetz_b16,regnetz_c16_evos,regnetz_c16,regnetz_d32,regnetz_d8_evos,regnetz_d8,regnetz_e8,repvgg_a2,repvgg_b0,repvgg_b1,repvgg_b1g4,repvgg_b2,repvgg_b2g4,repvgg_b3,repvgg_b3g4,res2net101_26w_4s,res2net50_14w_8s,res2net50_26w_4s,res2net50_26w_6s,res2net50_26w_8s,res2net50_48w_2s,res2next50,resmlp_12_224_dino,resmlp_12_224,resmlp_12_distilled_224,resmlp_24_224_dino,resmlp_24_224,resmlp_24_distilled_224,resmlp_36_224,resmlp_36_distilled_224,resmlp_big_24_224_in22ft1k,resmlp_big_24_224,resmlp_big_24_distilled_224,resnest101e,resnest14d,resnest200e,resnest269e,resnest26d,resnest50d_1s4x24d,resnest50d_4s2x40d,resnest50d,resnet-rs-101,resnet-rs-152,resnet-rs-200,resnet-rs-270,resnet-rs-350,resnet-rs-420,resnet-rs-50,resnet101,resnet101v2,resnet152,resnet152v2,resnet32ts,resnet50,resnet50v2,resnet61q,resnet_50-feature_vector,resnetrs50,resnetv2_101x1_bitm,resnetv2_152x4_bitm,resnetv2_50d_evos,resnext101_32x4d,resnext101_32x8d,resnext101_64x4d,resnext26ts,resnext50_32x4d,resnext50d_32x4d,rexnet_100,rexnet_130,rexnet_150,rexnet_200,sebotnet33ts_256,sehalonet33ts,selecsls42b,selecsls60,selecsls60b,semnasnet_075,semnasnet_100,sequencer2d_l,sequencer2d_m,sequencer2d_s,seresnet152d,seresnet33ts,seresnet50,seresnext101_32x8d,seresnext101d_32x8d,seresnext26d_32x4d,seresnext26t_32x4d,seresnext26ts,seresnext50_32x4d,seresnextaa101d_32x8d,skresnet18,skresnet34,skresnext50_32x4d,spnasnet_100,ssl_resnet18,ssl_resnet50,ssl_resnext101_32x16d,ssl_resnext101_32x4d,ssl_resnext101_32x8d,ssl_resnext50_32x4d,swin_base_patch4_window12_384_in22k,swin_base_patch4_window12_384,swin_base_patch4_window7_224_in22k,swin_base_patch4_window7_224,swin_large_patch4_window12_384_in22k,swin_large_patch4_window12_384,swin_large_patch4_window7_224_in22k,swin_large_patch4_window7_224,swin_s3_base_224,swin_s3_small_224,swin_s3_tiny_224,swin_small_patch4_window7_224,swin_tiny_patch4_window7_224,swinv2_base_window12_192_22k,swinv2_base_window12to16_192to256_22kft1k,swinv2_base_window12to24_192to384_22kft1k,swinv2_base_window16_256,swinv2_base_window8_256,swinv2_cr_small_224,swinv2_cr_small_ns_224,swinv2_cr_tiny_ns_224,swinv2_large_window12_192_22k,swinv2_large_window12to16_192to256_22kft1k,swinv2_large_window12to24_192to384_22kft1k,swinv2_small_window16_256,swinv2_small_window8_256,swinv2_tiny_window16_256,swinv2_tiny_window8_256,swsl_resnet18,swsl_resnet50,swsl_resnext101_32x16d,swsl_resnext101_32x4d,swsl_resnext101_32x8d,swsl_resnext50_32x4d,tf_efficientnet_b2_ap,tf_efficientnet_b5,tf_efficientnet_b7_ns,tf_efficientnet_es,tf_efficientnetv2_b0,tf_efficientnetv2_m_in21ft1k,tf_inception_v3,tf_mixnet_l,tf_mixnet_m,tf_mixnet_s,tinynet_a,tinynet_b,tinynet_c,tinynet_d,tinynet_e,tnt_s_patch16_224,tresnet_l_448,tresnet_l,tresnet_m_448,tresnet_m_miil_in21k,tresnet_m,tresnet_v2_l,tresnet_xl_448,tresnet_xl,tv_resnet101,tv_resnet152,tv_resnet34,tv_resnet50,tv_resnext50_32x4d,twins_pcpvt_base,twins_pcpvt_large,twins_pcpvt_small,twins_svt_base,twins_svt_large,twins_svt_small,unet_carvana,vgg16,vgg19-block1-conv2-unpooling-encoder,vgg19-block4-conv2-unpooling-encoder,vgg19-block5-conv2-unpooling-encoder,vgg19_bn,vgg19,visformer_small,vit_base_patch16_224.sam_in1k,vit_base_patch16_224_dino,vit_base_patch16_224_in21k,vit_base_patch16_224_miil_in21k,vit_base_patch16_224_miil,vit_base_patch16_224,vit_base_patch16_384,vit_base_patch16_rpn_224,vit_base_patch32_224.sam_in1k,vit_base_patch32_224_clip_laion2b,vit_base_patch32_224_in21k,vit_base_patch32_224,vit_base_patch32_384,vit_base_patch8_224_dino,vit_base_patch8_224_in21k,vit_base_patch8_224,vit_base_r50_s16_224_in21k,vit_base_r50_s16_384,vit_huge_patch14_224_clip_laion2b,vit_huge_patch14_224_in21k,vit_large_patch14_224_clip_laion2b,vit_large_patch16_224_in21k,vit_large_patch16_224,vit_large_patch16_384,vit_large_patch32_224_in21k,vit_large_patch32_384,vit_large_r50_s32_224_in21k,vit_large_r50_s32_224,vit_large_r50_s32_384,vit_relpos_base_patch16_224,vit_relpos_base_patch16_clsgap_224,vit_relpos_base_patch32_plus_rpn_256,vit_relpos_medium_patch16_224,vit_relpos_medium_patch16_cls_224,vit_relpos_medium_patch16_rpn_224,vit_relpos_small_patch16_224,vit_small_patch16_224_dino,vit_small_patch16_224_in21k,vit_small_patch16_224,vit_small_patch16_384,vit_small_patch32_224_in21k,vit_small_patch32_224,vit_small_patch32_384,vit_small_patch8_224_dino,vit_small_r26_s32_224_in21k,vit_small_r26_s32_224,vit_small_r26_s32_384,vit_srelpos_medium_patch16_224,vit_srelpos_small_patch16_224,vit_tiny_patch16_224_in21k,vit_tiny_patch16_224,vit_tiny_patch16_384,vit_tiny_r_s16_p8_224_in21k,vit_tiny_r_s16_p8_224,vit_tiny_r_s16_p8_384,volo_d1_224,volo_d1_384,volo_d2_224,volo_d2_384,volo_d3_224,volo_d3_448,volo_d4_224,volo_d4_448,volo_d5_224,volo_d5_448,volo_d5_512,wide_resnet101_2,wide_resnet50_2,xception41,xception41p,xception65,xception65p,xception71,xception,xcit_large_24_p16_224_dist,xcit_large_24_p16_224,xcit_large_24_p16_384_dist,xcit_large_24_p8_224_dist,xcit_large_24_p8_224,xcit_large_24_p8_384_dist,xcit_medium_24_p16_224,xcit_medium_24_p16_384_dist,xcit_medium_24_p8_224_dist,xcit_medium_24_p8_224,xcit_medium_24_p8_384_dist,xcit_nano_12_p16_224_dist,xcit_nano_12_p16_224,xcit_nano_12_p16_384_dist,xcit_nano_12_p8_224_dist,xcit_nano_12_p8_224,xcit_nano_12_p8_384_dist,xcit_small_12_p16_224_dist,xcit_small_12_p16_224,xcit_small_12_p16_384_dist,xcit_small_12_p8_224_dist,xcit_small_12_p8_224,xcit_small_12_p8_384_dist,xcit_small_24_p16_224_dist,xcit_small_24_p16_224,xcit_small_24_p16_384.fb_dist_in1k,xcit_small_24_p8_224_dist,xcit_small_24_p8_224,xcit_small_24_p8_384_dist,xcit_tiny_12_p16_224_dist,xcit_tiny_12_p16_224,xcit_tiny_12_p16_384_dist,xcit_tiny_12_p8_224_dist,xcit_tiny_12_p8_224,xcit_tiny_12_p8_384_dist,xcit_tiny_24_p16_224_dist,xcit_tiny_24_p16_224,xcit_tiny_24_p16_384_dist,xcit_tiny_24_p8_224_dist,xcit_tiny_24_p8_224,xcit_tiny_24_p8_384_dist
MobilenetV3large,1.0,0.545762,0.41661802,0.36202767,0.45779997,0.35370788,0.5453289,0.5544236,0.5059071,0.46713385,0.489884,0.44006932,0.4426395,0.46573183,0.4836594,0.49436486,0.45553896,0.43920442,0.48165533,0.48294953,0.5470037,0.42708635,0.52361304,0.17671807,0.5539718,0.53104866,0.546884,0.5189459,0.58048457,0.5864721,0.47406828,0.4534275,0.50804424,0.45056832,0.48110574,0.46344653,0.5075952,0.46877477,0.43963984,0.5407204,0.4185459,0.5964235,0.4402297,0.49935317,0.4829434,0.45149076,0.43634588,0.42257953,0.3109556,0.45107248,0.5055072,0.44413885,0.46553943,0.47731966,0.45223108,0.565257,0.51483166,0.5220318,0.503319,0.48068085,0.52357703,0.42979538,0.42384285,0.3301426,0.55934143,0.5401256,0.39710164,0.43576458,0.44922647,0.12763217,0.24040295,0.10015686,0.4306467,0.3873692,0.53062296,0.36123264,0.46123073,0.4896538,0.38166657,0.48370352,0.37780106,0.43302774,0.41193968,0.5131703,0.5316465,0.47216108,0.48492077,0.43607998,0.36178422,0.4681057,0.44232088,0.3950672,0.45746788,0.51053125,0.54987323,0.3641718,0.47539216,0.417586,0.49941492,0.3894923,0.52700114,0.4631164,0.47917807,0.5069241,0.45326665,0.38503215,0.46166295,0.4757809,0.46738282,0.31313264,0.44651672,0.45662737,0.58149815,0.5416506,0.5105535,0.46884406,0.58075583,0.55340743,0.4634307,0.3999192,0.55738926,0.5404998,0.45767534,0.53981876,0.50967216,0.54388857,0.49502596,0.58354723,0.5378663,0.4823286,0.44118825,0.46372652,0.47610435,0.5552389,0.46528858,0.5050076,0.44163933,0.45354208,0.3969954,0.4101792,0.4232743,0.31920743,0.43202442,0.43828937,0.49448073,0.5251795,0.56795,0.47119984,0.44082558,0.56661034,0.51226056,0.50239533,0.4955208,0.4019643,0.568066,0.5198523,0.54332805,0.46991134,0.44692048,0.45655814,0.5612147,0.5093145,0.49907473,0.54418594,0.5285449,0.57407707,0.5680699,0.56766534,0.48788825,0.55917776,0.52017075,0.55483246,0.60487974,0.58061475,0.5111056,0.541255,0.50992084,0.51558965,0.48143655,0.50489014,0.61180395,0.58959687,0.5152422,0.50333834,0.51705956,0.5415836,0.5234478,0.5003456,0.62894756,0.5886845,0.5399775,0.597588,0.35662723,0.4032173,0.4286439,0.45339167,0.42413458,0.56203574,0.37587097,0.46773294,0.53094083,0.46163532,0.49217293,0.46532673,0.46420676,0.4488706,0.51434124,0.48697284,0.50446486,0.48262504,0.502912,0.48469308,0.46395493,0.49042922,0.42238668,0.4729521,0.4783441,0.5823557,0.5659503,0.62392306,0.5156169,0.45429015,0.454558,0.60284394,0.5339767,0.47799164,0.49860013,0.44201148,0.51522756,0.3627848,0.5295542,0.5467089,0.42875573,0.55836254,0.5898064,0.5443568,0.38109204,0.5029787,0.5581194,0.4568512,0.45637015,0.45338488,0.440708,0.50074214,0.34933734,0.56807923,0.49516678,0.5148304,0.50202274,0.5394769,0.4387228,0.40198752,0.5078897,0.48167685,0.436235,0.48362002,0.53087264,0.44714698,0.52439904,0.46664572,0.4118762,0.52415895,0.46975216,0.46154875,0.6123258,0.6314432,0.62842655,0.5397699,0.55461913,0.5624561,0.5567371,0.604098,0.5377917,0.4572806,0.49777475,0.5248829,0.47186628,0.46644303,0.448691,0.21952152,0.21952152,0.21952152,0.21952152,0.60145915,0.57697356,0.55205125,0.37317812,0.359418,0.45050812,0.57710457,0.5147262,0.5103864,0.51608306,0.59032166,0.56118643,0.4833015,0.37071148,0.37621567,0.44285005,0.3163486,0.51524156,0.47744584,0.48375437,0.48259166,0.46894762,0.4880759,0.43090585,0.43713325,0.424711,0.5488906,0.5204687,0.5068985,0.5940879,0.5098507,0.4787048,0.5419694,0.50178915,0.5616289,0.46164542,0.5025837,0.5152603,0.5758162,0.59759086,0.55057824,0.6104579,0.9801601,0.5373999,0.55056244,0.4171352,0.3785345,0.40317112,0.44505623,0.47967538,0.49277392,0.50701976,0.45644242,0.5812677,0.27651915,0.46896175,0.44547135,0.35008386,0.4580599,0.52888364,0.5194952,0.53148603,0.5082509,0.4409503,0.4754558,0.49540308,0.57967436,0.53866327,0.46319264,0.47876424,0.4787809,0.5018059,0.5760318,0.5384626,0.41044846,0.549114,0.4952687,0.42140788,0.39397794,0.49595538,0.43833473,0.5189852,0.41764066,0.5155325,0.57672817,0.42938313,0.38662478,0.45551795,0.50069904,0.5410136,0.45551795,0.3124569,0.3124569,0.5987912,0.61560947,0.55627877,0.6012954,0.61918706,0.54138345,0.57584137,0.64959943,0.46131995,0.5206231,0.52526885,0.5789914,0.601165,0.53770125,0.47088766,0.5450386,0.55382997,0.49466524,0.4978043,0.47203466,0.4967993,0.5717722,0.50443,0.52255553,0.5398252,0.4698668,0.41515082,0.39611062,0.597679,0.37613544,0.5056024,0.5185654,0.51068634,0.4750373,0.57641625,0.5350725,0.57405365,0.5274796,0.6043101,0.53152317,0.5543211,0.4268341,0.48213693,0.5015632,0.5189238,0.49396348,0.42699882,0.5269078,0.59555846,0.46907896,0.51755315,0.452416,0.50430197,0.51560557,0.4520677,0.5464727,0.536083,0.54179096,0.5694409,0.5632103,0.5671507,0.5389278,0.5303716,0.5414003,0.5153168,0.59823084,0.5135271,0.5356245,0.52284783,0.563981,0.51082784,0.5107538,0.46735552,0.5869259,0.50637674,0.5626042,0.5403166,0.5196174,0.4530239,0.48358995,0.535659,0.5954992,0.60215646,0.56627184,0.5283991,0.5622717,0.565658,0.47529408,0.54518485,0.53185624,0.5230734,0.5314349,0.46469915,0.55643654,0.57483935,0.44540396,0.46410424,0.4445097,0.35493246,0.44518206,0.37760502,0.4753968,0.3761728,0.38973552,0.5004917,0.5243451,0.5405606,0.44793767,0.44924593,0.47260228,0.5366738,0.50748676,0.46766552,0.60470706,0.5044483,0.5362925,0.5632084,0.52983826,0.47265548,0.52341455,0.48069435,0.40572184,0.48244572,0.42042124,0.505079,0.50193155,0.45164618,0.5670125,0.5670125,0.5216577,0.5119558,0.5119558,0.54489386,0.56414926,0.50131005,0.50174356,0.43308288,0.59155977,0.33509424,0.57207096,0.39647317,0.48248968,0.53658164,0.5241628,0.4626034,0.4414694,0.5460339,0.4978347,0.47141126,0.45155194,0.41030475,0.30511796,0.6394688,0.53358996,0.48584005,0.49942112,0.47796106,0.51648813,0.5315383,0.52935916,0.55551213,0.50647736,0.56601244,0.41351062,0.3166721,0.46009353,0.4659102,0.469735,0.2836844,0.547199,0.48993775,0.53076756,0.6320538,0.5640643,0.4610052,0.52499616,0.40987217,0.4751851,0.46555734,0.548582,0.5254375,0.58834916,0.6339861,0.37902525,0.44224256,0.44700325,0.5018194,0.5391789,0.47327083,0.31860185,0.31192258,0.5753323,0.54972816,0.5952223,0.4872533,0.4492778,0.52745557,0.5409533,0.4993475,0.6289622,0.5131692,0.50693375,0.516686,0.48387775,0.49231842,0.39220703,0.4674141,0.4516374,0.5252734,0.4984727,0.5157374,0.4448291,0.5200896,0.51101744,0.29508218,0.49427813,0.5485909,0.536539,0.5474714,0.47287798,0.45955563,0.40542552,0.32357144,0.29383934,0.40289128,0.49760658,0.5758513,0.51640934,0.45617867,0.45448154,0.42129785,0.48030594,0.48908007,0.51203203,0.4758382,0.48017547,0.34201983,0.3822789,0.31220683,0.4568589,0.57041776,0.25463304,0.39989033,0.51630807,0.6370127,0.4540792,0.43782222,0.61467725,0.5885492,0.55832,0.6301774,0.58462185,0.5111857,0.5705589,0.4707488,0.5541614,0.4543425,0.4424345,0.45430702,0.36652395,0.5489794,0.52210075,0.51298535,0.51790565,0.5304515,0.43349963,0.48204416,0.4728845,0.55345756,0.48192948,0.44333106,0.50521004,0.5566952,0.4428873,0.43203342,0.4236248,0.54116124,0.44263965,0.48725736,0.5336602,0.44243148,0.55777514,0.49655762,0.5220313,0.5280292,0.49558577,0.3083119,0.3083119,0.43067387,0.41880128,0.48354173,0.5012186,0.4525696,0.5214114,0.48521224,0.49961862,0.58840585,0.5032482,0.36327133,0.49831432,0.46731105,0.35127646,0.46046492,0.3090804,0.4369499,0.3436398,0.33413023,0.45443708,0.43210462,0.5138604,0.46086264,0.4184486,0.45754945,0.4083181,0.3465829,0.36063054,0.39756507,0.35423896,0.3872161,0.5732777,0.5226241,0.4660045,0.49821645,0.4408672,0.43874863,0.45976597,0.59112465,0.49108183,0.47249147,0.41039413,0.44216987,0.40561724,0.4105729,0.4519191,0.43963635,0.4293661,0.44650522,0.42845058,0.46388036,0.44614956,0.3732945,0.3842228,0.37277648,0.32283115,0.29603764,0.32526618,0.39733526,0.4037559,0.4106153,0.4604788,0.529913,0.42895222,0.37704068,0.40409547,0.38484833,0.36484304,0.4555346,0.5363603,0.32723382,0.5408822,0.44390348,0.32718974,0.5015242,0.37968537,0.46088678,0.5366408,0.3607671,0.48740053,0.496088,0.53915334,0.46702477,0.39965656,0.37170124,0.4269341,0.5070586,0.40124935,0.48866555,0.5103261,0.37352705,0.4689318,0.52768475,0.4974022,0.4642172,0.493693,0.3138108,0.46054578,0.45828554,0.4957367,0.46892163,0.54372334,0.42124057,0.5156036,0.45173067,0.48484606,0.4446529,0.44429973,0.32427388,0.4208307
