,MobilenetV3large,MobilenetV3small,NASNet_large,NASNet_mobile,adv_inception_v3,alexnet,bat_resnext26ts,beit_base_patch16_224.in22k_ft_in22k,beit_base_patch16_224,beit_base_patch16_384,beit_large_patch16_224.in22k_ft_in22k,beit_large_patch16_224,beit_large_patch16_384,beit_large_patch16_512,beitv2_base_patch16_224.in1k_ft_in22k,beitv2_base_patch16_224,beitv2_large_patch16_224.in1k_ft_in22k,beitv2_large_patch16_224,bit-m-r101x1,bit-m-r50x1,bit-s-r50x1,bninception,botnet26t_256,brain-segmentation-pytorch,cait_m36_384,cait_m48_448,cait_s24_224,cait_s24_384,cait_s36_384,cait_xs24_384,cait_xxs24_224,cait_xxs24_384,cait_xxs36_224,cait_xxs36_384,coat_lite_mini,coat_lite_small,coat_lite_tiny,coat_mini,coat_tiny,coatnet_0_rw_224,coatnet_1_rw_224,coatnet_bn_0_rw_224,coatnet_nano_rw_224,coatnet_rmlp_1_rw_224,coatnet_rmlp_nano_rw_224,convit_base,convit_small,convit_tiny,convmixer_1024_20_ks9_p14,convmixer_1536_20,convmixer_768_32,convnext_atto_ols,convnext_base_384_in22ft1k,convnext_base_in22k,convnext_base,convnext_femto_ols,convnext_large_384_in22ft1k,convnext_large_in22k,convnext_large,convnext_nano_ols,convnext_pico_ols,convnext_small_384_in22ft1k,convnext_small_in22k,convnext_small,convnext_tiny_384_in22ft1k,convnext_tiny_in22ft1k,convnext_tiny,convnext_xlarge_384_in22ft1k,convnext_xlarge,cropnet-feature_vector-cassava_disease_V1,cropnet-feature_vector-concat,cropnet-feature_vector-imagenet,crossvit_15_240,crossvit_15_dagger_240,crossvit_15_dagger_408,crossvit_18_240,crossvit_18_dagger_240,crossvit_18_dagger_408,crossvit_9_240,crossvit_9_dagger_240,crossvit_base_240,crossvit_small_240,crossvit_tiny_240,cs3darknet_focus_l,cs3darknet_focus_m,cs3darknet_l,cs3darknet_m,cs3darknet_x,cs3edgenet_x,cs3se_edgenet_x,cs3sedarknet_l,cs3sedarknet_x,cspdarknet53,cspresnet50,cspresnext50,darknet53,darknetaa53,deit3_base_patch16_224_in21ft1k,deit3_base_patch16_224,deit3_base_patch16_384_in21ft1k,deit3_base_patch16_384,deit3_huge_patch14_224_in21ft1k,deit3_huge_patch14_224,deit3_large_patch16_224_in21ft1k,deit3_large_patch16_224,deit3_large_patch16_384_in21ft1k,deit3_large_patch16_384,deit3_medium_patch16_224,deit3_small_patch16_224_in21ft1k,deit3_small_patch16_224,deit3_small_patch16_384_in21ft1k,deit3_small_patch16_384,deit_base_distilled_patch16_224,deit_base_distilled_patch16_384,deit_base_patch16_224,deit_base_patch16_384,deit_small_distilled_patch16_224,deit_small_patch16_224,deit_tiny_distilled_patch16_224,deit_tiny_patch16_224,densenet121.tv_in1k,densenet121,densenet169,densenet201,dla102,dla102x2,dla102x,dla169,dla34,dla46_c,dla46x_c,dla60,dla60_res2net,dla60_res2next,dla60x_c,dla60x,dm_nfnet_f0,dm_nfnet_f1,dm_nfnet_f2,dm_nfnet_f3,dm_nfnet_f4,dm_nfnet_f5,dm_nfnet_f6,dpn107,dpn131,dpn68,dpn68b,dpn92,dpn98,eca_botnext26ts_256,eca_halonext26ts,eca_nfnet_l0,eca_nfnet_l1,eca_nfnet_l2,eca_resnet33ts,eca_resnext26ts,ecaresnet101d,ecaresnet101d_pruned,ecaresnet269d,ecaresnet26t,ecaresnet50d,ecaresnet50d_pruned,ecaresnet50t,ecaresnetlight,edgenext_base,edgenext_small,edgenext_small_rw,edgenext_x_small,edgenext_xx_small,efficientformer_l1,efficientformer_l3,efficientformer_l7,efficientnet-b0-feature-vector,efficientnet-b1-feature-vector,efficientnet-b2-feature-vector,efficientnet-b3-feature-vector,efficientnet-b4-feature-vector,efficientnet-b5-feature-vector,efficientnet-b7-feature-vector,efficientnet_b4,efficientnetb0,efficientnetb1,efficientnetb2,efficientnetb3,efficientnetb4,efficientnetb5,efficientnetb6,efficientnetb7,efficientnetv2-b0,efficientnetv2-b1,efficientnetv2-b2,efficientnetv2-b3,efficientnetv2-l,efficientnetv2-m,efficientnetv2-s,efficientnetv2_rw_s,ens_adv_inception_resnet_v2,ese_vovnet19b_dw,ese_vovnet39b,experts-bit-r50x1-in21k-abstraction,experts-bit-r50x1-in21k-animal,experts-bit-r50x1-in21k-arthropod,experts-bit-r50x1-in21k-artifact,experts-bit-r50x1-in21k-consumer_goods,experts-bit-r50x1-in21k-conveyance,experts-bit-r50x1-in21k-flower,experts-bit-r50x1-in21k-food,experts-bit-r50x1-in21k-instrument,experts-bit-r50x1-in21k-matter,experts-bit-r50x1-in21k-object,experts-bit-r50x1-in21k-part,experts-bit-r50x1-in21k-plant,experts-bit-r50x1-in21k-spermatophyte,experts-bit-r50x1-in21k-structure,experts-bit-r50x1-in21k-tree,experts-bit-r50x1-in21k-vehicle,experts-bit-r50x1-in21k-whole,fbnetc_100,fbnetv3_b,fbnetv3_d,fbnetv3_g,fbresnet152,gc_efficientnetv2_rw_t,gcresnet33ts,gcresnet50t,gcresnext26ts,gcresnext50ts,gcvit_base,gcvit_small,gcvit_tiny,gcvit_xtiny,gcvit_xxtiny,gernet_l,gernet_m,gernet_s,ghostnet_100,gluon_inception_v3,gluon_resnet101_v1b,gluon_resnet101_v1c,gluon_resnet101_v1d,gluon_resnet101_v1s,gluon_resnet152_v1b,gluon_resnet152_v1c,gluon_resnet152_v1d,gluon_resnet152_v1s,gluon_resnet18_v1b,gluon_resnet34_v1b,gluon_resnet50_v1b,gluon_resnet50_v1c,gluon_resnet50_v1d,gluon_resnet50_v1s,gluon_resnext101_32x4d,gluon_resnext101_64x4d,gluon_resnext50_32x4d,gluon_senet154,gluon_seresnext101_32x4d,gluon_seresnext101_64x4d,gluon_seresnext50_32x4d,gmixer_24_224,gmlp_s16_224,halo2botnet50ts_256,halonet26t,halonet50ts,haloregnetz_b,hardcorenas_a,hardcorenas_b,hardcorenas_c,hardcorenas_d,hardcorenas_e,hardcorenas_f,hrnet_w18,hrnet_w18_small,hrnet_w18_small_v2,hrnet_w30,hrnet_w32,hrnet_w40,hrnet_w44,hrnet_w48,hrnet_w64,ig_resnext101_32x16d,ig_resnext101_32x32d,ig_resnext101_32x48d,ig_resnext101_32x8d,imagenet-efficientnet_v2_imagenet1k_b0-feature_vector,imagenet-efficientnet_v2_imagenet1k_b2-feature_vector,imagenet-efficientnet_v2_imagenet1k_b3-feature_vector,imagenet-efficientnet_v2_imagenet1k_l-feature_vector,imagenet-efficientnet_v2_imagenet1k_m-feature_vector,imagenet-efficientnet_v2_imagenet1k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_b0-feature_vector,imagenet-efficientnet_v2_imagenet21k_b1-feature_vector,imagenet-efficientnet_v2_imagenet21k_b2-feature_vector,imagenet-efficientnet_v2_imagenet21k_b3-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b0-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b1-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b3-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_l-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_m-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_xl-feature_vector,imagenet-efficientnet_v2_imagenet21k_l-feature_vector,imagenet-efficientnet_v2_imagenet21k_m-feature_vector,imagenet-efficientnet_v2_imagenet21k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_xl-feature_vector,imagenet-inception_resnet_v2-feature_vector,imagenet-inception_v1-feature_vector,imagenet-inception_v2-feature_vector,imagenet-inception_v3-feature_vector,imagenet-mobilenet_v1_025_192-feature_vector,imagenet-mobilenet_v1_050_160-feature_vector,imagenet-mobilenet_v1_050_224-feature_vector,imagenet-mobilenet_v1_100_128-feature_vector,imagenet-mobilenet_v1_100_224-feature_vector,imagenet-mobilenet_v2_035_160-feature_vector,imagenet-mobilenet_v2_035_96-feature_vector,imagenet-mobilenet_v2_050_160-feature_vector,imagenet-mobilenet_v2_050_192-feature_vector,imagenet-mobilenet_v2_075_160-feature_vector,imagenet-mobilenet_v2_075_96-feature_vector,imagenet-mobilenet_v2_100_128-feature_vector,imagenet-mobilenet_v2_100_160-feature_vector,imagenet-mobilenet_v2_100_224-feature_vector,imagenet-mobilenet_v2_130_224-feature_vector,imagenet-mobilenet_v2_140_224-feature_vector,imagenet-mobilenet_v3_large_075_224-feature_vector,imagenet-mobilenet_v3_large_100_224-feature_vector,imagenet-mobilenet_v3_small_075_224-feature_vector,imagenet-mobilenet_v3_small_100_224-feature_vector,imagenet-nasnet_large-feature_vector,imagenet-nasnet_mobile-feature_vector,imagenet-pnasnet_large-feature_vector,imagenet-resnet_v1_101-feature_vector,imagenet-resnet_v1_152-feature_vector,imagenet-resnet_v1_50-feature_vector,imagenet-resnet_v2_101-feature_vector,imagenet-resnet_v2_152-feature_vector,imagenet-resnet_v2_50-feature_vector,inaturalist-inception_v3-feature_vector,inception_resnet_v2,inception_v3,inception_v4,jx_nest_base,jx_nest_small,jx_nest_tiny,lambda_resnet26rpt_256,lambda_resnet26t,lambda_resnet50ts,lamhalobotnet50ts_256,lcnet_050,lcnet_075,lcnet_100,legacy_senet154,legacy_seresnet101,legacy_seresnet152,legacy_seresnet18,legacy_seresnet34,legacy_seresnet50,legacy_seresnext101_32x4d,legacy_seresnext26_32x4d,legacy_seresnext50_32x4d,levit_128,levit_128s,levit_192,levit_256,levit_384,maxvit_nano_rw_256,maxvit_rmlp_nano_rw_256,maxvit_rmlp_pico_rw_256,maxvit_rmlp_tiny_rw_256,maxvit_tiny_rw_224,mixer_b16_224_in21k,mixer_b16_224,mixer_b16_224_miil_in21k,mixer_b16_224_miil,mixer_l16_224_in21k,mixer_l16_224,mixnet_l,mixnet_m,mixnet_s,mixnet_xl,mnasnet_100,mnasnet_small,mobilenet,mobilenet_v2,mobilenetv3_large_100_miil_in21k,mobilevit_s,mobilevit_xs,mobilevit_xxs,mobilevitv2_050,mobilevitv2_075,mobilevitv2_100,mobilevitv2_125,mobilevitv2_150_384_in22ft1k,mobilevitv2_150_in22ft1k,mobilevitv2_150,mobilevitv2_175_384_in22ft1k,mobilevitv2_175_in22ft1k,mobilevitv2_175,mobilevitv2_200_384_in22ft1k,mobilevitv2_200_in22ft1k,mobilevitv2_200,mvitv2_base,mvitv2_large,mvitv2_small,mvitv2_tiny,nasnetalarge,nf_regnet_b1,nf_resnet50,nfnet_l0,pit_b_224,pit_b_distilled_224,pit_s_224,pit_s_distilled_224,pit_ti_224,pit_ti_distilled_224,pit_xs_224,pit_xs_distilled_224,pnasnet5large,poolformer_m36,poolformer_m48,poolformer_s12,poolformer_s24,poolformer_s36,pvt_v2_b0,pvt_v2_b1,pvt_v2_b2,pvt_v2_b2_li,pvt_v2_b3,pvt_v2_b4,regnetv_040,regnetv_064,regnetx002,regnetx004,regnetx006,regnetx008,regnetx016,regnetx032,regnetx040,regnetx064,regnetx080,regnetx120,regnetx160,regnetx320,regnetx_002,regnetx_004,regnetx_006,regnetx_008,regnetx_016,regnetx_032,regnetx_040,regnetx_064,regnetx_080,regnetx_120,regnetx_160,regnetx_320,regnety002,regnety004,regnety006,regnety008,regnety016,regnety032,regnety040,regnety064,regnety080,regnety120,regnety160,regnety320,regnety_002,regnety_004,regnety_006,regnety_008,regnety_016,regnety_032,regnety_040,regnety_064,regnety_080,regnety_120,regnety_160,regnety_320,regnetz_040,regnetz_040h,regnetz_b16,regnetz_c16_evos,regnetz_c16,regnetz_d32,regnetz_d8_evos,regnetz_d8,regnetz_e8,repvgg_a2,repvgg_b0,repvgg_b1,repvgg_b1g4,repvgg_b2,repvgg_b2g4,repvgg_b3,repvgg_b3g4,res2net101_26w_4s,res2net50_14w_8s,res2net50_26w_4s,res2net50_26w_6s,res2net50_26w_8s,res2net50_48w_2s,res2next50,resmlp_12_224_dino,resmlp_12_224,resmlp_12_distilled_224,resmlp_24_224_dino,resmlp_24_224,resmlp_24_distilled_224,resmlp_36_224,resmlp_36_distilled_224,resmlp_big_24_224_in22ft1k,resmlp_big_24_224,resmlp_big_24_distilled_224,resnest101e,resnest14d,resnest200e,resnest269e,resnest26d,resnest50d_1s4x24d,resnest50d_4s2x40d,resnest50d,resnet-rs-101,resnet-rs-152,resnet-rs-200,resnet-rs-270,resnet-rs-350,resnet-rs-420,resnet-rs-50,resnet101,resnet101v2,resnet152,resnet152v2,resnet32ts,resnet50,resnet50v2,resnet61q,resnet_50-feature_vector,resnetrs50,resnetv2_101x1_bitm,resnetv2_152x4_bitm,resnetv2_50d_evos,resnext101_32x4d,resnext101_32x8d,resnext101_64x4d,resnext26ts,resnext50_32x4d,resnext50d_32x4d,rexnet_100,rexnet_130,rexnet_150,rexnet_200,sebotnet33ts_256,sehalonet33ts,selecsls42b,selecsls60,selecsls60b,semnasnet_075,semnasnet_100,sequencer2d_l,sequencer2d_m,sequencer2d_s,seresnet152d,seresnet33ts,seresnet50,seresnext101_32x8d,seresnext101d_32x8d,seresnext26d_32x4d,seresnext26t_32x4d,seresnext26ts,seresnext50_32x4d,seresnextaa101d_32x8d,skresnet18,skresnet34,skresnext50_32x4d,spnasnet_100,ssl_resnet18,ssl_resnet50,ssl_resnext101_32x16d,ssl_resnext101_32x4d,ssl_resnext101_32x8d,ssl_resnext50_32x4d,swin_base_patch4_window12_384_in22k,swin_base_patch4_window12_384,swin_base_patch4_window7_224_in22k,swin_base_patch4_window7_224,swin_large_patch4_window12_384_in22k,swin_large_patch4_window12_384,swin_large_patch4_window7_224_in22k,swin_large_patch4_window7_224,swin_s3_base_224,swin_s3_small_224,swin_s3_tiny_224,swin_small_patch4_window7_224,swin_tiny_patch4_window7_224,swinv2_base_window12_192_22k,swinv2_base_window12to16_192to256_22kft1k,swinv2_base_window12to24_192to384_22kft1k,swinv2_base_window16_256,swinv2_base_window8_256,swinv2_cr_small_224,swinv2_cr_small_ns_224,swinv2_cr_tiny_ns_224,swinv2_large_window12_192_22k,swinv2_large_window12to16_192to256_22kft1k,swinv2_large_window12to24_192to384_22kft1k,swinv2_small_window16_256,swinv2_small_window8_256,swinv2_tiny_window16_256,swinv2_tiny_window8_256,swsl_resnet18,swsl_resnet50,swsl_resnext101_32x16d,swsl_resnext101_32x4d,swsl_resnext101_32x8d,swsl_resnext50_32x4d,tf_efficientnet_b2_ap,tf_efficientnet_b5,tf_efficientnet_b7_ns,tf_efficientnet_es,tf_efficientnetv2_b0,tf_efficientnetv2_m_in21ft1k,tf_inception_v3,tf_mixnet_l,tf_mixnet_m,tf_mixnet_s,tinynet_a,tinynet_b,tinynet_c,tinynet_d,tinynet_e,tnt_s_patch16_224,tresnet_l_448,tresnet_l,tresnet_m_448,tresnet_m,tresnet_m_miil_in21k,tresnet_v2_l,tresnet_xl_448,tresnet_xl,tv_resnet101,tv_resnet152,tv_resnet34,tv_resnet50,tv_resnext50_32x4d,twins_pcpvt_base,twins_pcpvt_large,twins_pcpvt_small,twins_svt_base,twins_svt_large,twins_svt_small,unet_carvana,vgg16,vgg19-block1-conv2-unpooling-encoder,vgg19-block4-conv2-unpooling-encoder,vgg19-block5-conv2-unpooling-encoder,vgg19_bn,vgg19,visformer_small,vit_base_patch16_224.sam_in1k,vit_base_patch16_224_dino,vit_base_patch16_224_in21k,vit_base_patch16_224,vit_base_patch16_224_miil_in21k,vit_base_patch16_224_miil,vit_base_patch16_384,vit_base_patch16_rpn_224,vit_base_patch32_224.sam_in1k,vit_base_patch32_224_clip_laion2b,vit_base_patch32_224_in21k,vit_base_patch32_224,vit_base_patch32_384,vit_base_patch8_224_dino,vit_base_patch8_224_in21k,vit_base_patch8_224,vit_base_r50_s16_224_in21k,vit_base_r50_s16_384,vit_huge_patch14_224_clip_laion2b,vit_huge_patch14_224_in21k,vit_large_patch14_224_clip_laion2b,vit_large_patch16_224_in21k,vit_large_patch16_224,vit_large_patch16_384,vit_large_patch32_224_in21k,vit_large_patch32_384,vit_large_r50_s32_224_in21k,vit_large_r50_s32_224,vit_large_r50_s32_384,vit_relpos_base_patch16_224,vit_relpos_base_patch16_clsgap_224,vit_relpos_base_patch32_plus_rpn_256,vit_relpos_medium_patch16_224,vit_relpos_medium_patch16_cls_224,vit_relpos_medium_patch16_rpn_224,vit_relpos_small_patch16_224,vit_small_patch16_224_dino,vit_small_patch16_224_in21k,vit_small_patch16_224,vit_small_patch16_384,vit_small_patch32_224_in21k,vit_small_patch32_224,vit_small_patch32_384,vit_small_patch8_224_dino,vit_small_r26_s32_224_in21k,vit_small_r26_s32_224,vit_small_r26_s32_384,vit_srelpos_medium_patch16_224,vit_srelpos_small_patch16_224,vit_tiny_patch16_224_in21k,vit_tiny_patch16_224,vit_tiny_patch16_384,vit_tiny_r_s16_p8_224_in21k,vit_tiny_r_s16_p8_224,vit_tiny_r_s16_p8_384,volo_d1_224,volo_d1_384,volo_d2_224,volo_d2_384,volo_d3_224,volo_d3_448,volo_d4_224,volo_d4_448,volo_d5_224,volo_d5_448,volo_d5_512,wide_resnet101_2,wide_resnet50_2,xception41,xception41p,xception65,xception65p,xception71,xception,xcit_large_24_p16_224_dist,xcit_large_24_p16_224,xcit_large_24_p16_384_dist,xcit_large_24_p8_224_dist,xcit_large_24_p8_224,xcit_large_24_p8_384_dist,xcit_medium_24_p16_224,xcit_medium_24_p16_384_dist,xcit_medium_24_p8_224_dist,xcit_medium_24_p8_224,xcit_medium_24_p8_384_dist,xcit_nano_12_p16_224_dist,xcit_nano_12_p16_224,xcit_nano_12_p16_384_dist,xcit_nano_12_p8_224_dist,xcit_nano_12_p8_224,xcit_nano_12_p8_384_dist,xcit_small_12_p16_224_dist,xcit_small_12_p16_224,xcit_small_12_p16_384_dist,xcit_small_12_p8_224_dist,xcit_small_12_p8_224,xcit_small_12_p8_384_dist,xcit_small_24_p16_224_dist,xcit_small_24_p16_224,xcit_small_24_p16_384.fb_dist_in1k,xcit_small_24_p8_224_dist,xcit_small_24_p8_224,xcit_small_24_p8_384_dist,xcit_tiny_12_p16_224_dist,xcit_tiny_12_p16_224,xcit_tiny_12_p16_384_dist,xcit_tiny_12_p8_224_dist,xcit_tiny_12_p8_224,xcit_tiny_12_p8_384_dist,xcit_tiny_24_p16_224_dist,xcit_tiny_24_p16_224,xcit_tiny_24_p16_384_dist,xcit_tiny_24_p8_224_dist,xcit_tiny_24_p8_224,xcit_tiny_24_p8_384_dist
MobilenetV3large,1.0,0.5412975,0.5342418,0.5941423,0.48472434,0.043615807,0.6898898,0.4455496,0.4909043,0.50268453,0.3042504,0.41021597,0.4413601,0.45547205,0.3406519,0.5474787,0.2786738,0.5271032,0.44957227,0.4485103,0.27151045,0.09825421,0.70220745,0.17381,0.49736208,0.517196,0.55705166,0.5772743,0.53489125,0.5812984,0.5778914,0.56453156,0.5993368,0.5606184,0.5387428,0.4718286,0.52078056,0.5359429,0.55994815,0.5441666,0.5200468,0.63857794,0.6012252,0.4816558,0.6393312,0.54495096,0.47072682,0.4253499,0.46966675,0.56656945,0.65390646,0.5831338,0.55037403,0.37157607,0.025813112,0.6441416,0.5908176,0.36324373,-0.08778866,0.5133685,0.5839273,0.58882004,0.29427204,0.06566602,0.5493579,0.5708398,-0.08021691,0.53790075,0.054061066,0.18622953,-0.03618078,-0.07807665,0.52937996,0.52598625,0.45400146,0.44588193,0.5208044,0.50008315,0.37442383,0.3718804,0.48018828,0.51072276,0.39442912,0.69703245,0.44885635,0.6401402,0.5020745,0.6275615,0.60335326,0.60470796,0.67087686,0.53980523,0.65739876,0.61130744,0.63842434,0.5286567,0.54993325,0.3874331,0.51019937,0.42373353,0.5702851,0.3686956,0.52099717,0.33292338,0.5126916,0.31962886,0.5157633,0.5822566,0.5048857,0.38674194,0.52039176,0.57325613,0.61868876,0.5559527,0.42530194,0.44958737,0.6780138,0.5088093,0.4077754,0.45971277,0.23056482,0.33413252,0.30296808,0.41817498,0.24330729,0.307168,0.21927218,0.23060049,0.1732354,0.19182558,0.1309387,0.24758376,0.5850745,0.5844569,0.11649196,0.26998505,0.5575941,0.6109163,0.5523372,0.56127167,0.52574646,0.56212574,0.59277266,0.34757128,0.29154983,0.16334933,0.50766945,0.55939144,0.31752744,0.66406083,0.614911,0.5944452,0.6225465,0.64348286,0.67291677,0.6422564,0.6051857,0.48812118,0.6747526,0.6078239,0.6874729,0.63261443,0.70810837,0.65005416,0.68850255,0.6407768,0.51381797,0.6190801,0.4913786,0.6126926,0.61248136,0.57634145,0.5431495,0.5501839,0.46774638,0.5118562,0.67147744,0.647033,0.66934514,0.6456609,0.5431498,0.550184,0.46774638,0.5118563,0.6714774,0.64703315,0.6976631,0.669345,0.5897273,0.63483876,0.6117912,0.24189498,0.42642248,0.5919639,0.65430737,0.5964706,0.56973386,0.6432694,0.6877993,0.40883794,0.3912635,0.3882687,0.43889257,0.38377696,0.3794828,0.40684646,0.38175103,0.40672606,0.41558287,0.44669303,0.40672964,0.39872316,0.3999844,0.39424452,0.40403306,0.36988807,0.44487187,0.59346706,0.61369514,0.62950754,0.5691807,0.3663485,0.6139635,0.6952192,0.6742289,0.548292,0.65042526,0.48733914,0.4807508,0.4834493,0.54261535,0.58367574,0.56377697,0.6397374,0.58777803,0.5369674,0.3797518,0.6286502,0.5849322,0.579095,0.599601,0.59361774,0.5701704,0.54547936,0.6039281,0.12885012,0.29060256,0.65700525,0.64994556,0.6526591,0.54804003,0.58727115,0.47695237,0.5379365,0.5224355,0.6287643,0.46047738,0.50999963,0.5299682,0.5160891,0.64008296,0.4556534,0.63740134,0.081077956,0.45349973,0.58895063,0.59917563,0.56885564,0.6011647,0.65078914,0.57076055,0.5890133,0.615424,0.44850835,0.35212204,0.4803663,0.52749854,0.4319313,0.5341739,-0.048292886,-0.048292886,-0.048292886,-0.048292886,0.4849188,0.462279,0.5526469,0.38276225,0.34911,0.6633952,0.39283708,0.39498946,0.29020736,0.27397037,0.57536507,0.59134173,0.6220296,0.552907,0.55340266,0.5706122,0.47306576,0.31400865,0.3574271,0.29503483,0.3827769,0.43418476,0.1994843,0.39236557,0.40259993,0.28597337,0.28088346,0.24336293,0.2662267,0.26639476,0.37423775,0.43807542,0.38385147,0.38194808,0.52261525,0.40513143,0.53315157,0.45424917,0.5003727,0.5432379,0.59056854,0.5695463,0.9032933,0.43039918,0.46038172,0.53824145,0.583819,0.54259104,0.32946223,0.47071213,0.2725442,0.087456055,0.17942339,0.023657883,0.24773578,0.43417078,0.39230028,0.5278855,0.5534794,0.5162909,0.6371994,0.5092291,0.56979084,0.5727022,0.52157575,0.2892664,0.46903902,0.48843324,0.52499574,0.63547975,0.6379631,0.5080921,0.45970115,0.6175337,0.5640626,0.5956938,0.38809672,0.40084893,0.16547637,0.16310322,0.1337524,0.3006175,0.5511791,0.60506576,0.6632367,0.5885349,0.55039644,0.26490426,0.26490426,0.43732882,0.70859534,0.21473198,0.21473198,0.7130928,0.65786946,0.65512514,0.6835141,0.49659032,0.3111898,0.22739507,0.5003726,0.07534544,0.72444254,0.6058506,0.5312024,0.42034793,0.5494087,0.6635183,0.67693686,0.6876032,0.6686134,0.68960845,0.649809,0.621946,0.6991839,0.6943358,0.68861115,0.5908068,0.4210264,0.4509691,0.44304112,0.4888377,0.5446628,0.6187242,0.4527939,0.63460755,0.42360258,0.5182029,0.61134577,0.6125349,0.42610726,0.41040254,0.5317049,0.49540165,0.55631924,0.40635002,0.42320707,0.34878734,0.5278452,0.53996414,0.45884532,0.5770751,0.50197554,0.46320397,0.448122,0.42189327,0.6582769,0.66705173,0.18987773,0.22570053,0.25987864,0.3543395,0.5141001,0.6108056,0.6418284,0.68374956,0.73125565,0.6959873,0.647183,0.6262414,0.10162342,0.17489766,0.17202486,0.62165457,0.5878503,0.5362858,0.18172981,0.3089794,0.5041558,0.3640526,0.4996568,0.44744322,0.47864318,0.499051,0.55856156,0.6625695,0.59835184,0.67597955,0.6546013,0.68260205,0.6928497,0.7530891,0.64298975,0.64298916,0.1962191,0.6717915,0.2890239,0.35837808,0.62698925,0.63379204,0.62338674,0.57869416,0.592841,0.47492847,0.4869397,0.48459262,0.6102952,0.6423104,0.020407513,0.677741,0.6211469,0.6702684,0.6734447,0.6068059,0.57649636,0.19668418,0.20027678,0.19552736,0.2394856,0.25013655,0.51021814,0.5850934,0.51037526,0.60866475,0.5188258,0.5904873,0.5199458,0.5876991,0.66289026,0.6452072,0.50985926,0.50985926,0.3932218,0.55931145,0.55931145,0.6582356,0.5470674,0.6463128,0.5301002,0.44779515,0.59647906,0.5464682,0.6736889,0.63865846,0.68957007,0.6687081,0.61557376,0.6215933,0.5795349,0.5763392,0.584195,0.5626942,0.56350994,0.4672692,0.44236854,0.5013256,0.38431016,0.09412246,0.33568364,0.16925977,0.5448208,0.27340016,0.024363969,0.55687344,0.29661334,0.53568757,0.4318214,0.38317975,0.57097596,0.3400087,0.3064732,0.40702322,0.50721985,0.5482462,0.36906165,0.56439704,0.69728,0.7288767,0.65174276,0.24687313,0.43375242,0.68346786,0.60926676,0.67578775,0.49393785,0.64814764,0.4777442,0.46364382,0.54431593,0.5705556,0.6619317,0.5916517,0.4916518,0.4828284,0.6861852,0.62949973,0.65374804,0.5605578,0.56255436,0.62395734,0.6812233,0.53888655,0.6231929,0.09676077,0.28730166,0.44853622,0.37181714,0.41343948,0.24169219,0.39179742,0.40227547,0.34200287,0.4022059,0.33205047,0.33070853,0.3125016,0.34917444,0.47082952,0.40310904,0.58219385,0.43038422,0.5639637,0.3916843,0.37279707,0.338321,0.38540772,0.42821443,0.40584248,0.4341291,0.5269848,0.2801572,0.34603548,0.29893124,0.43927687,0.42677587,0.5260713,0.51992387,0.067665756,0.32134214,0.30384022,0.1785415,0.21731889,0.08355551,0.594171,0.48708528,0.4873762,0.5487062,0.5542725,0.5169494,0.47117776,0.6729448,0.65854967,0.6624414,0.6111301,0.73354524,0.6042662,0.5123133,0.43692452,0.5537472,0.6824033,0.6377059,0.66364413,0.52085173,0.39722177,0.54909486,0.6748611,0.640391,0.25955728,0.25487253,0.26523092,0.22877513,0.2901589,0.45154566,0.46367422,0.52811,0.44822115,0.42577708,0.5231684,0.02253349,-0.21854907,0.057683006,0.012508058,-0.08569243,-0.122481026,-0.19931349,0.69515735,0.4564318,0.37901545,0.36376902,0.5089013,0.4752249,0.4752249,0.34321895,0.45412937,0.5168091,0.44776314,0.40122777,0.42159253,0.38974464,0.4393249,0.39230487,0.5594154,0.40966707,0.41852817,0.418639,0.4567076,0.40283528,0.41136882,0.34978607,0.3559002,0.34654945,0.3670294,0.10490331,0.43161893,0.30099392,0.4973727,0.48904863,0.51098245,0.522577,0.47823516,0.5329885,0.55752,0.40511775,0.42141768,0.4029073,0.39249122,0.4554536,0.4183198,0.38606548,0.38565788,0.15675636,0.4553214,0.3814789,0.46559218,0.5642005,0.45106918,0.35485515,0.35345402,0.45840293,0.37443474,0.36246425,0.51187295,0.4516491,0.5093955,0.57929945,0.50224483,0.5338129,0.48661798,0.57356125,0.51118785,0.5131473,0.5279588,0.354624,0.5233237,-0.05656404,0.46358874,0.47437435,0.4938632,-0.0095199095,0.50844836,0.51903594,0.4626311,0.52183867,0.48833948,0.42954823,0.50372875,0.40260842,0.4621611,0.48352835,0.45208538,0.47959742,0.53294754,0.52239335,0.5911657,0.5843052,0.36706725,0.5725928,0.5124209,0.3898704,0.49780902,0.49339238,0.39086932,0.5344293,0.5250999,0.3970797,0.52024966,0.51415527,0.39897072,0.50319344,0.67773604,0.48024386,0.6840094,0.45369777,0.50799227,0.5063663,0.5335585,0.48819867,0.52002263,0.50810426,0.37972027,0.520038
