,MobilenetV3large,MobilenetV3small,NASNet_large,NASNet_mobile,adv_inception_v3,alexnet,bat_resnext26ts,beit_base_patch16_224.in22k_ft_in22k,beit_base_patch16_224,beit_base_patch16_384,beit_large_patch16_224.in22k_ft_in22k,beit_large_patch16_224,beit_large_patch16_384,beit_large_patch16_512,beitv2_base_patch16_224.in1k_ft_in22k,beitv2_base_patch16_224,beitv2_large_patch16_224.in1k_ft_in22k,beitv2_large_patch16_224,bit-m-r101x1,bit-m-r50x1,bit-s-r50x1,bninception,botnet26t_256,brain-segmentation-pytorch,cait_m36_384,cait_m48_448,cait_s24_224,cait_s24_384,cait_s36_384,cait_xs24_384,cait_xxs24_224,cait_xxs24_384,cait_xxs36_224,cait_xxs36_384,coat_lite_mini,coat_lite_small,coat_lite_tiny,coat_mini,coat_tiny,coatnet_0_rw_224,coatnet_1_rw_224,coatnet_bn_0_rw_224,coatnet_nano_rw_224,coatnet_rmlp_1_rw_224,coatnet_rmlp_nano_rw_224,convit_base,convit_small,convit_tiny,convmixer_1024_20_ks9_p14,convmixer_1536_20,convmixer_768_32,convnext_atto_ols,convnext_base_384_in22ft1k,convnext_base,convnext_base_in22k,convnext_femto_ols,convnext_large_384_in22ft1k,convnext_large,convnext_large_in22k,convnext_nano_ols,convnext_pico_ols,convnext_small_384_in22ft1k,convnext_small,convnext_small_in22k,convnext_tiny_384_in22ft1k,convnext_tiny,convnext_tiny_in22ft1k,convnext_xlarge_384_in22ft1k,convnext_xlarge,cropnet-feature_vector-cassava_disease_V1,cropnet-feature_vector-concat,cropnet-feature_vector-imagenet,crossvit_15_240,crossvit_15_dagger_240,crossvit_15_dagger_408,crossvit_18_240,crossvit_18_dagger_240,crossvit_18_dagger_408,crossvit_9_240,crossvit_9_dagger_240,crossvit_base_240,crossvit_small_240,crossvit_tiny_240,cs3darknet_focus_l,cs3darknet_focus_m,cs3darknet_l,cs3darknet_m,cs3darknet_x,cs3edgenet_x,cs3se_edgenet_x,cs3sedarknet_l,cs3sedarknet_x,cspdarknet53,cspresnet50,cspresnext50,darknet53,darknetaa53,deit3_base_patch16_224,deit3_base_patch16_224_in21ft1k,deit3_base_patch16_384,deit3_base_patch16_384_in21ft1k,deit3_huge_patch14_224,deit3_huge_patch14_224_in21ft1k,deit3_large_patch16_224,deit3_large_patch16_224_in21ft1k,deit3_large_patch16_384,deit3_large_patch16_384_in21ft1k,deit3_medium_patch16_224,deit3_small_patch16_224,deit3_small_patch16_224_in21ft1k,deit3_small_patch16_384,deit3_small_patch16_384_in21ft1k,deit_base_distilled_patch16_224,deit_base_distilled_patch16_384,deit_base_patch16_224,deit_base_patch16_384,deit_small_distilled_patch16_224,deit_small_patch16_224,deit_tiny_distilled_patch16_224,deit_tiny_patch16_224,densenet121.tv_in1k,densenet121,densenet169,densenet201,dla102,dla102x2,dla102x,dla169,dla34,dla46_c,dla46x_c,dla60,dla60_res2net,dla60_res2next,dla60x_c,dla60x,dm_nfnet_f0,dm_nfnet_f1,dm_nfnet_f2,dm_nfnet_f3,dm_nfnet_f4,dm_nfnet_f5,dm_nfnet_f6,dpn107,dpn131,dpn68,dpn68b,dpn92,dpn98,eca_botnext26ts_256,eca_halonext26ts,eca_nfnet_l0,eca_nfnet_l1,eca_nfnet_l2,eca_resnet33ts,eca_resnext26ts,ecaresnet101d,ecaresnet101d_pruned,ecaresnet269d,ecaresnet26t,ecaresnet50d,ecaresnet50d_pruned,ecaresnet50t,ecaresnetlight,edgenext_base,edgenext_small,edgenext_small_rw,edgenext_x_small,edgenext_xx_small,efficientformer_l1,efficientformer_l3,efficientformer_l7,efficientnet-b0-feature-vector,efficientnet-b1-feature-vector,efficientnet-b2-feature-vector,efficientnet-b3-feature-vector,efficientnet-b4-feature-vector,efficientnet-b5-feature-vector,efficientnet-b7-feature-vector,efficientnet_b4,efficientnetb0,efficientnetb1,efficientnetb2,efficientnetb3,efficientnetb4,efficientnetb5,efficientnetb6,efficientnetb7,efficientnetv2-b0,efficientnetv2-b1,efficientnetv2-b2,efficientnetv2-b3,efficientnetv2-l,efficientnetv2-m,efficientnetv2-s,efficientnetv2_rw_s,ens_adv_inception_resnet_v2,ese_vovnet19b_dw,ese_vovnet39b,experts-bit-r50x1-in21k-abstraction,experts-bit-r50x1-in21k-animal,experts-bit-r50x1-in21k-arthropod,experts-bit-r50x1-in21k-artifact,experts-bit-r50x1-in21k-consumer_goods,experts-bit-r50x1-in21k-conveyance,experts-bit-r50x1-in21k-flower,experts-bit-r50x1-in21k-food,experts-bit-r50x1-in21k-instrument,experts-bit-r50x1-in21k-matter,experts-bit-r50x1-in21k-object,experts-bit-r50x1-in21k-part,experts-bit-r50x1-in21k-plant,experts-bit-r50x1-in21k-spermatophyte,experts-bit-r50x1-in21k-structure,experts-bit-r50x1-in21k-tree,experts-bit-r50x1-in21k-vehicle,experts-bit-r50x1-in21k-whole,fbnetc_100,fbnetv3_b,fbnetv3_d,fbnetv3_g,fbresnet152,gc_efficientnetv2_rw_t,gcresnet33ts,gcresnet50t,gcresnext26ts,gcresnext50ts,gcvit_base,gcvit_small,gcvit_tiny,gcvit_xtiny,gcvit_xxtiny,gernet_l,gernet_m,gernet_s,ghostnet_100,gluon_inception_v3,gluon_resnet101_v1b,gluon_resnet101_v1c,gluon_resnet101_v1d,gluon_resnet101_v1s,gluon_resnet152_v1b,gluon_resnet152_v1c,gluon_resnet152_v1d,gluon_resnet152_v1s,gluon_resnet18_v1b,gluon_resnet34_v1b,gluon_resnet50_v1b,gluon_resnet50_v1c,gluon_resnet50_v1d,gluon_resnet50_v1s,gluon_resnext101_32x4d,gluon_resnext101_64x4d,gluon_resnext50_32x4d,gluon_senet154,gluon_seresnext101_32x4d,gluon_seresnext101_64x4d,gluon_seresnext50_32x4d,gmixer_24_224,gmlp_s16_224,halo2botnet50ts_256,halonet26t,halonet50ts,haloregnetz_b,hardcorenas_a,hardcorenas_b,hardcorenas_c,hardcorenas_d,hardcorenas_e,hardcorenas_f,hrnet_w18,hrnet_w18_small,hrnet_w18_small_v2,hrnet_w30,hrnet_w32,hrnet_w40,hrnet_w44,hrnet_w48,hrnet_w64,ig_resnext101_32x16d,ig_resnext101_32x32d,ig_resnext101_32x48d,ig_resnext101_32x8d,imagenet-efficientnet_v2_imagenet1k_b0-feature_vector,imagenet-efficientnet_v2_imagenet1k_b2-feature_vector,imagenet-efficientnet_v2_imagenet1k_b3-feature_vector,imagenet-efficientnet_v2_imagenet1k_l-feature_vector,imagenet-efficientnet_v2_imagenet1k_m-feature_vector,imagenet-efficientnet_v2_imagenet1k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_b0-feature_vector,imagenet-efficientnet_v2_imagenet21k_b1-feature_vector,imagenet-efficientnet_v2_imagenet21k_b2-feature_vector,imagenet-efficientnet_v2_imagenet21k_b3-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b0-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b1-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_b3-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_l-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_m-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_ft1k_xl-feature_vector,imagenet-efficientnet_v2_imagenet21k_l-feature_vector,imagenet-efficientnet_v2_imagenet21k_m-feature_vector,imagenet-efficientnet_v2_imagenet21k_s-feature_vector,imagenet-efficientnet_v2_imagenet21k_xl-feature_vector,imagenet-inception_resnet_v2-feature_vector,imagenet-inception_v1-feature_vector,imagenet-inception_v2-feature_vector,imagenet-inception_v3-feature_vector,imagenet-mobilenet_v1_025_192-feature_vector,imagenet-mobilenet_v1_050_160-feature_vector,imagenet-mobilenet_v1_050_224-feature_vector,imagenet-mobilenet_v1_100_128-feature_vector,imagenet-mobilenet_v1_100_224-feature_vector,imagenet-mobilenet_v2_035_160-feature_vector,imagenet-mobilenet_v2_035_96-feature_vector,imagenet-mobilenet_v2_050_160-feature_vector,imagenet-mobilenet_v2_050_192-feature_vector,imagenet-mobilenet_v2_075_160-feature_vector,imagenet-mobilenet_v2_075_96-feature_vector,imagenet-mobilenet_v2_100_128-feature_vector,imagenet-mobilenet_v2_100_160-feature_vector,imagenet-mobilenet_v2_100_224-feature_vector,imagenet-mobilenet_v2_130_224-feature_vector,imagenet-mobilenet_v2_140_224-feature_vector,imagenet-mobilenet_v3_large_075_224-feature_vector,imagenet-mobilenet_v3_large_100_224-feature_vector,imagenet-mobilenet_v3_small_075_224-feature_vector,imagenet-mobilenet_v3_small_100_224-feature_vector,imagenet-nasnet_large-feature_vector,imagenet-nasnet_mobile-feature_vector,imagenet-pnasnet_large-feature_vector,imagenet-resnet_v1_101-feature_vector,imagenet-resnet_v1_152-feature_vector,imagenet-resnet_v1_50-feature_vector,imagenet-resnet_v2_101-feature_vector,imagenet-resnet_v2_152-feature_vector,imagenet-resnet_v2_50-feature_vector,inaturalist-inception_v3-feature_vector,inception_resnet_v2,inception_v3,inception_v4,jx_nest_base,jx_nest_small,jx_nest_tiny,lambda_resnet26rpt_256,lambda_resnet26t,lambda_resnet50ts,lamhalobotnet50ts_256,lcnet_050,lcnet_075,lcnet_100,legacy_senet154,legacy_seresnet101,legacy_seresnet152,legacy_seresnet18,legacy_seresnet34,legacy_seresnet50,legacy_seresnext101_32x4d,legacy_seresnext26_32x4d,legacy_seresnext50_32x4d,levit_128,levit_128s,levit_192,levit_256,levit_384,maxvit_nano_rw_256,maxvit_rmlp_nano_rw_256,maxvit_rmlp_pico_rw_256,maxvit_rmlp_tiny_rw_256,maxvit_tiny_rw_224,mixer_b16_224,mixer_b16_224_in21k,mixer_b16_224_miil,mixer_b16_224_miil_in21k,mixer_l16_224,mixer_l16_224_in21k,mixnet_l,mixnet_m,mixnet_s,mixnet_xl,mnasnet_100,mnasnet_small,mobilenet,mobilenet_v2,mobilenetv3_large_100_miil_in21k,mobilevit_s,mobilevit_xs,mobilevit_xxs,mobilevitv2_050,mobilevitv2_075,mobilevitv2_100,mobilevitv2_125,mobilevitv2_150_384_in22ft1k,mobilevitv2_150,mobilevitv2_150_in22ft1k,mobilevitv2_175_384_in22ft1k,mobilevitv2_175,mobilevitv2_175_in22ft1k,mobilevitv2_200_384_in22ft1k,mobilevitv2_200,mobilevitv2_200_in22ft1k,mvitv2_base,mvitv2_large,mvitv2_small,mvitv2_tiny,nasnetalarge,nf_regnet_b1,nf_resnet50,nfnet_l0,pit_b_224,pit_b_distilled_224,pit_s_224,pit_s_distilled_224,pit_ti_224,pit_ti_distilled_224,pit_xs_224,pit_xs_distilled_224,pnasnet5large,poolformer_m36,poolformer_m48,poolformer_s12,poolformer_s24,poolformer_s36,pvt_v2_b0,pvt_v2_b1,pvt_v2_b2,pvt_v2_b2_li,pvt_v2_b3,pvt_v2_b4,regnetv_040,regnetv_064,regnetx002,regnetx004,regnetx006,regnetx008,regnetx016,regnetx032,regnetx040,regnetx064,regnetx080,regnetx120,regnetx160,regnetx320,regnetx_002,regnetx_004,regnetx_006,regnetx_008,regnetx_016,regnetx_032,regnetx_040,regnetx_064,regnetx_080,regnetx_120,regnetx_160,regnetx_320,regnety002,regnety004,regnety006,regnety008,regnety016,regnety032,regnety040,regnety064,regnety080,regnety120,regnety160,regnety320,regnety_002,regnety_004,regnety_006,regnety_008,regnety_016,regnety_032,regnety_040,regnety_064,regnety_080,regnety_120,regnety_160,regnety_320,regnetz_040,regnetz_040h,regnetz_b16,regnetz_c16_evos,regnetz_c16,regnetz_d32,regnetz_d8_evos,regnetz_d8,regnetz_e8,repvgg_a2,repvgg_b0,repvgg_b1,repvgg_b1g4,repvgg_b2,repvgg_b2g4,repvgg_b3,repvgg_b3g4,res2net101_26w_4s,res2net50_14w_8s,res2net50_26w_4s,res2net50_26w_6s,res2net50_26w_8s,res2net50_48w_2s,res2next50,resmlp_12_224_dino,resmlp_12_224,resmlp_12_distilled_224,resmlp_24_224_dino,resmlp_24_224,resmlp_24_distilled_224,resmlp_36_224,resmlp_36_distilled_224,resmlp_big_24_224,resmlp_big_24_224_in22ft1k,resmlp_big_24_distilled_224,resnest101e,resnest14d,resnest200e,resnest269e,resnest26d,resnest50d_1s4x24d,resnest50d_4s2x40d,resnest50d,resnet-rs-101,resnet-rs-152,resnet-rs-200,resnet-rs-270,resnet-rs-350,resnet-rs-420,resnet-rs-50,resnet101,resnet101v2,resnet152,resnet152v2,resnet32ts,resnet50,resnet50v2,resnet61q,resnet_50-feature_vector,resnetrs50,resnetv2_101x1_bitm,resnetv2_152x4_bitm,resnetv2_50d_evos,resnext101_32x4d,resnext101_32x8d,resnext101_64x4d,resnext26ts,resnext50_32x4d,resnext50d_32x4d,rexnet_100,rexnet_130,rexnet_150,rexnet_200,sebotnet33ts_256,sehalonet33ts,selecsls42b,selecsls60,selecsls60b,semnasnet_075,semnasnet_100,sequencer2d_l,sequencer2d_m,sequencer2d_s,seresnet152d,seresnet33ts,seresnet50,seresnext101_32x8d,seresnext101d_32x8d,seresnext26d_32x4d,seresnext26t_32x4d,seresnext26ts,seresnext50_32x4d,seresnextaa101d_32x8d,skresnet18,skresnet34,skresnext50_32x4d,spnasnet_100,ssl_resnet18,ssl_resnet50,ssl_resnext101_32x16d,ssl_resnext101_32x4d,ssl_resnext101_32x8d,ssl_resnext50_32x4d,swin_base_patch4_window12_384,swin_base_patch4_window12_384_in22k,swin_base_patch4_window7_224,swin_base_patch4_window7_224_in22k,swin_large_patch4_window12_384,swin_large_patch4_window12_384_in22k,swin_large_patch4_window7_224,swin_large_patch4_window7_224_in22k,swin_s3_base_224,swin_s3_small_224,swin_s3_tiny_224,swin_small_patch4_window7_224,swin_tiny_patch4_window7_224,swinv2_base_window12_192_22k,swinv2_base_window12to16_192to256_22kft1k,swinv2_base_window12to24_192to384_22kft1k,swinv2_base_window16_256,swinv2_base_window8_256,swinv2_cr_small_224,swinv2_cr_small_ns_224,swinv2_cr_tiny_ns_224,swinv2_large_window12_192_22k,swinv2_large_window12to16_192to256_22kft1k,swinv2_large_window12to24_192to384_22kft1k,swinv2_small_window16_256,swinv2_small_window8_256,swinv2_tiny_window16_256,swinv2_tiny_window8_256,swsl_resnet18,swsl_resnet50,swsl_resnext101_32x16d,swsl_resnext101_32x4d,swsl_resnext101_32x8d,swsl_resnext50_32x4d,tf_efficientnet_b2_ap,tf_efficientnet_b5,tf_efficientnet_b7_ns,tf_efficientnet_es,tf_efficientnetv2_b0,tf_efficientnetv2_m_in21ft1k,tf_inception_v3,tf_mixnet_l,tf_mixnet_m,tf_mixnet_s,tinynet_a,tinynet_b,tinynet_c,tinynet_d,tinynet_e,tnt_s_patch16_224,tresnet_l_448,tresnet_l,tresnet_m_448,tresnet_m,tresnet_m_miil_in21k,tresnet_v2_l,tresnet_xl_448,tresnet_xl,tv_resnet101,tv_resnet152,tv_resnet34,tv_resnet50,tv_resnext50_32x4d,twins_pcpvt_base,twins_pcpvt_large,twins_pcpvt_small,twins_svt_base,twins_svt_large,twins_svt_small,unet_carvana,vgg16,vgg19-block1-conv2-unpooling-encoder,vgg19-block4-conv2-unpooling-encoder,vgg19-block5-conv2-unpooling-encoder,vgg19_bn,vgg19,visformer_small,vit_base_patch16_224.sam_in1k,vit_base_patch16_224_dino,vit_base_patch16_224,vit_base_patch16_224_in21k,vit_base_patch16_224_miil,vit_base_patch16_224_miil_in21k,vit_base_patch16_384,vit_base_patch16_rpn_224,vit_base_patch32_224.sam_in1k,vit_base_patch32_224_clip_laion2b,vit_base_patch32_224,vit_base_patch32_224_in21k,vit_base_patch32_384,vit_base_patch8_224_dino,vit_base_patch8_224,vit_base_patch8_224_in21k,vit_base_r50_s16_224_in21k,vit_base_r50_s16_384,vit_huge_patch14_224_clip_laion2b,vit_huge_patch14_224_in21k,vit_large_patch14_224_clip_laion2b,vit_large_patch16_224,vit_large_patch16_224_in21k,vit_large_patch16_384,vit_large_patch32_224_in21k,vit_large_patch32_384,vit_large_r50_s32_224,vit_large_r50_s32_224_in21k,vit_large_r50_s32_384,vit_relpos_base_patch16_224,vit_relpos_base_patch16_clsgap_224,vit_relpos_base_patch32_plus_rpn_256,vit_relpos_medium_patch16_224,vit_relpos_medium_patch16_cls_224,vit_relpos_medium_patch16_rpn_224,vit_relpos_small_patch16_224,vit_small_patch16_224_dino,vit_small_patch16_224,vit_small_patch16_224_in21k,vit_small_patch16_384,vit_small_patch32_224,vit_small_patch32_224_in21k,vit_small_patch32_384,vit_small_patch8_224_dino,vit_small_r26_s32_224,vit_small_r26_s32_224_in21k,vit_small_r26_s32_384,vit_srelpos_medium_patch16_224,vit_srelpos_small_patch16_224,vit_tiny_patch16_224,vit_tiny_patch16_224_in21k,vit_tiny_patch16_384,vit_tiny_r_s16_p8_224,vit_tiny_r_s16_p8_224_in21k,vit_tiny_r_s16_p8_384,volo_d1_224,volo_d1_384,volo_d2_224,volo_d2_384,volo_d3_224,volo_d3_448,volo_d4_224,volo_d4_448,volo_d5_224,volo_d5_448,volo_d5_512,wide_resnet101_2,wide_resnet50_2,xception41,xception41p,xception65,xception65p,xception71,xception,xcit_large_24_p16_224_dist,xcit_large_24_p16_224,xcit_large_24_p16_384_dist,xcit_large_24_p8_224_dist,xcit_large_24_p8_224,xcit_large_24_p8_384_dist,xcit_medium_24_p16_224,xcit_medium_24_p16_384_dist,xcit_medium_24_p8_224_dist,xcit_medium_24_p8_224,xcit_medium_24_p8_384_dist,xcit_nano_12_p16_224_dist,xcit_nano_12_p16_224,xcit_nano_12_p16_384_dist,xcit_nano_12_p8_224_dist,xcit_nano_12_p8_224,xcit_nano_12_p8_384_dist,xcit_small_12_p16_224_dist,xcit_small_12_p16_224,xcit_small_12_p16_384_dist,xcit_small_12_p8_224_dist,xcit_small_12_p8_224,xcit_small_12_p8_384_dist,xcit_small_24_p16_224_dist,xcit_small_24_p16_224,xcit_small_24_p16_384.fb_dist_in1k,xcit_small_24_p8_224_dist,xcit_small_24_p8_224,xcit_small_24_p8_384_dist,xcit_tiny_12_p16_224_dist,xcit_tiny_12_p16_224,xcit_tiny_12_p16_384_dist,xcit_tiny_12_p8_224_dist,xcit_tiny_12_p8_224,xcit_tiny_12_p8_384_dist,xcit_tiny_24_p16_224_dist,xcit_tiny_24_p16_224,xcit_tiny_24_p16_384_dist,xcit_tiny_24_p8_224_dist,xcit_tiny_24_p8_224,xcit_tiny_24_p8_384_dist
MobilenetV3large,1.0,0.82836527,0.67164207,0.69252956,0.68442166,0.6520824,0.78128046,0.79046935,0.7847987,0.77974933,0.7749055,0.7589888,0.7714709,0.7754467,0.78813314,0.78171104,0.7787433,0.77153677,0.7845046,0.81723946,0.808244,0.51403564,0.7667071,0.4015049,0.7971408,0.777851,0.7573947,0.7723733,0.77313286,0.71462435,0.71647495,0.6833874,0.74691826,0.7215466,0.73461735,0.68525606,0.75365263,0.7222765,0.76693344,0.7589366,0.7103165,0.7691419,0.7520394,0.71311486,0.7723462,0.7602891,0.75482744,0.72655797,0.70253164,0.73166025,0.74979055,0.7649627,0.78707963,0.7340053,0.7707765,0.7485036,0.7736452,0.7619258,0.7564283,0.7667178,0.7583724,0.77833736,0.68705297,0.79781294,0.773276,0.6211776,0.79899645,0.77414244,0.72357893,0.053672686,0.044776335,0.29729748,0.7636636,0.7622958,0.7523078,0.72458804,0.7296868,0.7223792,0.7342009,0.7081095,0.7143657,0.7256454,0.75767684,0.7744184,0.7575238,0.7956498,0.7725193,0.716899,0.73999995,0.7159734,0.79033995,0.72209233,0.7402903,0.7652819,0.77556664,0.73031807,0.7029683,0.6509844,0.6765482,0.6866326,0.64434576,0.67098796,0.7007545,0.6212362,0.618946,0.6462081,0.61492515,0.7155805,0.67017317,0.71076035,0.6881267,0.65161425,0.78925484,0.7815075,0.7755454,0.74762195,0.78479916,0.7760554,0.7816465,0.7535271,0.751842,0.7143477,0.7477732,0.6866775,0.75604784,0.7468197,0.7599598,0.69986147,0.7425843,0.7018271,0.71871895,0.70430803,0.7267657,0.73568237,0.69166887,0.6779631,0.777435,0.64260334,0.632094,0.70509547,0.6721754,0.6286906,0.730609,0.72939324,0.7214416,0.7201072,0.7244011,0.75119686,0.76161844,0.7191613,0.76774764,0.78233576,0.7735967,0.7754813,0.81740403,0.8027862,0.7717865,0.8063032,0.686544,0.7943848,0.76257914,0.7870982,0.74109393,0.7666706,0.82506514,0.7698859,0.782627,0.78380036,0.78212833,0.7974615,0.76601905,0.80120087,0.7991617,0.7948359,0.76445407,0.74702996,0.7418168,0.7012345,0.6629567,0.682769,0.799914,0.79337156,0.7539056,0.72701097,0.7308742,0.7428581,0.72226536,0.65912664,0.8178309,0.77089864,0.8081633,0.7294599,0.659925,0.76871604,0.7597918,0.62833524,0.69413805,0.8017871,0.75444144,0.8032303,0.81143606,0.79211944,0.8192351,0.80831283,0.8084764,0.800872,0.80859834,0.8057943,0.80736387,0.81838596,0.808016,0.80671394,0.8057485,0.82114303,0.8011511,0.8097147,0.8176761,0.7816477,0.7555004,0.79312617,0.69875675,0.6440326,0.6358276,0.74700725,0.76250374,0.799093,0.7284397,0.7442632,0.69329745,0.6986648,0.77915555,0.78486305,0.7837296,0.7678217,0.77367306,0.7852912,0.6949897,0.73535067,0.7203629,0.6684083,0.7732524,0.6809759,0.7396869,0.7776138,0.7584278,0.6685413,0.7530495,0.78690547,0.7777452,0.7260121,0.687317,0.73862886,0.771896,0.7586218,0.66853625,0.6842884,0.6614961,0.72141665,0.7376784,0.7679589,0.7547552,0.6911628,0.7764862,0.74850094,0.81210667,0.8185938,0.8163014,0.8499245,0.8565414,0.84404963,0.74080056,0.79436624,0.8214768,0.7126785,0.74277055,0.69292855,0.71010756,0.66851485,0.72308654,0.6517388,0.6517388,0.6517388,0.6517388,0.77522075,0.7849213,0.75020134,0.61573946,0.6900298,0.7576755,0.8077994,0.82156503,0.8257135,0.79505265,0.77820987,0.7701345,0.7264579,0.65670407,0.61593276,0.7009868,0.6519967,0.7777349,0.7784045,0.8101451,0.762247,0.6682545,0.7477087,0.7247383,0.7225835,0.7537483,0.7746102,0.81600934,0.80890924,0.8112611,0.7119167,0.7619253,0.77693737,0.7726725,0.74748737,0.7782316,0.7409631,0.76003194,0.76569164,0.79490125,0.8047669,0.82261854,0.9836785,0.8246368,0.8275769,0.6761333,0.6833451,0.6199737,0.7152926,0.6941408,0.72792566,0.683567,0.7031967,0.7255941,0.5570727,0.6681615,0.7248228,0.72801256,0.73798877,0.78239125,0.7854311,0.73097897,0.76837903,0.7728732,0.7277731,0.79299027,0.79823846,0.82890195,0.68466216,0.7858975,0.7643647,0.72785854,0.8130264,0.76844186,0.6706112,0.7945473,0.7080374,0.6968471,0.65259105,0.73062515,0.7181913,0.6422835,0.65419185,0.76066875,0.7199741,0.64096737,0.7131597,0.8071144,0.8071144,0.7909382,0.804119,0.7807106,0.7807106,0.76924115,0.7525505,0.79869956,0.7501355,0.7708979,0.7807828,0.7053035,0.76565295,0.77321965,0.7298253,0.75988007,0.80409724,0.82134527,0.7740803,0.7822786,0.74287564,0.73020685,0.7584156,0.72943234,0.73999906,0.78212917,0.7348219,0.7578214,0.71883094,0.7146039,0.7134733,0.7437564,0.7400367,0.7672841,0.69294274,0.76965296,0.7861815,0.7641459,0.74047494,0.7931815,0.77411133,0.7948844,0.8264538,0.8064932,0.7677031,0.8352443,0.6097776,0.67016256,0.49036622,0.7346649,0.66087526,0.5577731,0.7862224,0.8043468,0.75026184,0.7478251,0.69982886,0.72784245,0.7312983,0.7225158,0.72174793,0.6897872,0.68275297,0.73903817,0.71618557,0.78862053,0.7958184,0.7946464,0.7489275,0.75041676,0.7869516,0.7909005,0.724433,0.71796525,0.767671,0.6927463,0.7218731,0.75559366,0.7638833,0.7385836,0.6456758,0.7959247,0.6436361,0.6376357,0.73610246,0.7889356,0.76823837,0.79992104,0.8247112,0.84581965,0.82473516,0.8364282,0.7524273,0.7941067,0.7741026,0.7956563,0.8023942,0.7253607,0.7719364,0.80002314,0.74786687,0.7561197,0.70410126,0.68324417,0.7197224,0.73118156,0.69281685,0.70692956,0.6277496,0.66556334,0.73206973,0.8135933,0.7367891,0.72752357,0.7751443,0.6645924,0.61770684,0.7414482,0.71933174,0.7415447,0.73329556,0.7915305,0.76252025,0.75069886,0.7591765,0.7483378,0.7371654,0.7341206,0.6564806,0.666169,0.7551697,0.71465856,0.7845701,0.7845701,0.7499034,0.7021948,0.7021948,0.7507202,0.7412952,0.7553006,0.70690495,0.7993975,0.8090554,0.67396355,0.7802501,0.6810629,0.662459,0.7951158,0.73529226,0.7082277,0.667748,0.7938504,0.7587102,0.81219226,0.72392833,0.60869163,0.5609153,0.7499763,0.71097594,0.6685253,0.7642578,0.71247256,0.74460113,0.7759722,0.7318567,0.7426554,0.75538087,0.79329485,0.75828403,0.74662876,0.72670555,0.7708904,0.7512063,0.61293745,0.7630535,0.71813685,0.73726696,0.79552,0.786837,0.7977906,0.7219425,0.6729855,0.6562583,0.72742206,0.7563525,0.79134196,0.79108775,0.82321584,0.6625103,0.64733,0.7263226,0.7350572,0.75948614,0.73216164,0.554113,0.66852075,0.73403335,0.751874,0.7816873,0.7661669,0.7095396,0.8005981,0.80818814,0.7031822,0.7824432,0.728341,0.7424576,0.69992006,0.7225209,0.66896033,0.7831346,0.7739482,0.7656777,0.7702146,0.77876025,0.740928,0.7612755,0.7404449,0.7530588,0.75105804,0.7390449,0.7896889,0.77509356,0.7739023,0.77906936,0.72827166,0.74410063,0.5979197,0.62139213,0.6698393,0.7199795,0.7518806,0.7547718,0.71854657,0.6523739,0.6529166,0.7236032,0.7146306,0.7458073,0.69688773,0.722808,0.6737596,0.6917009,0.6703554,0.69354355,0.7556912,0.7033315,0.7072387,0.7839218,0.82802767,0.5942527,0.6996901,0.7793946,0.7939408,0.78439724,0.81579185,0.81621933,0.8213765,0.7779608,0.7695628,0.7887416,0.77765685,0.7649586,0.78503925,0.79301447,0.80863446,0.7974613,0.77454686,0.76675016,0.73403925,0.72671354,0.69866806,0.7140102,0.67866206,0.7217517,0.7335023,0.73480994,0.7448964,0.71502584,0.7332384,0.37859872,0.5751736,0.59162754,0.61140066,0.6119004,0.7000904,0.5746517,0.7522294,0.7845842,0.7828859,0.7480707,0.76013064,0.7237572,0.7237572,0.7625263,0.7507276,0.795572,0.72382855,0.780871,0.77009106,0.75911134,0.76523554,0.6415158,0.75457805,0.7811188,0.77117705,0.74248254,0.7654358,0.73497677,0.74358046,0.76495004,0.744195,0.7265323,0.7558034,0.7514163,0.7856903,0.77266574,0.77995586,0.7702646,0.7507923,0.76459527,0.7776079,0.7727565,0.7347213,0.77611315,0.76463884,0.7907744,0.74976075,0.7739925,0.75717646,0.7568435,0.7798566,0.79661614,0.7891091,0.75829196,0.7639699,0.7490149,0.7987143,0.80190223,0.7781866,0.81961614,0.8243516,0.7976741,0.6587893,0.64479905,0.69595325,0.70146143,0.66474664,0.6559256,0.7518876,0.7369031,0.71435976,0.7506328,0.7379628,0.77529263,0.76867425,0.6650393,0.68723583,0.7457802,0.69257116,0.6987426,0.77746,0.77397144,0.75300723,0.7696285,0.78579926,0.71457034,0.78054124,0.70890504,0.77597386,0.7251379,0.7321202,0.7366989,0.8010487,0.7518216,0.7727676,0.70259106,0.74954396,0.64158523,0.7447458,0.75363964,0.7343675,0.77109253,0.7253394,0.7758287,0.7151492,0.6873623,0.7113499,0.69086117,0.7098821,0.70638275,0.72537106,0.74835205,0.69588935,0.7549483,0.7095053,0.71717197,0.7479496,0.7360897,0.7510453,0.75092906,0.7241382,0.7457168
